Clients	Avg	Std Dev
2	0.0255438398211	0.0015629956442
8	0.150066799466	0.0195905774165
16	0.325508360715	0.0259937940134
24	0.575316293568	0.0364099829756
32	0.895854885922	0.0448647533476
40	1.4107005715	0.0117507290265
48	2.0353447154	0.055873882154
56	2.90840714373	0.137774694651
64	3.52416805666	0.182990614592
