Clients	Avg	Std Dev
2	0.0263673363006	0.0066197377771
8	0.150800703717	0.0166317004116
16	0.343678500572	0.0282018600693
24	0.60141595493	0.0382262061855
32	0.83966503268	0.11038655803
40	1.13401778947	0.0493274201177
48	1.4024355388	0.166478055504
56	1.89602761337	0.234088204614
64	2.22570500598	0.0664342221303
