Clients	Avg	Std Dev
6	0.124750466767	0.00854728291011
24	1.51597946433	0.0828834063222
48	9.9463140291	0.309661107711
72	27.7121108166	1.55055409069
96	49.4578520669	1.62664690772
120	70.2673074052	1.51654864028
144	93.1232420597	2.56085130194
168	115.404695985	1.44332052978
192	137.293076199	1.77435842322
