Clients	Avg	Std Dev
6	0.106906511905	0.0242444956681
24	0.954831364213	0.0949977065741
48	2.56069447773	0.0707460797837
72	5.57599817045	0.285614159961
96	9.96742073277	1.18302534746
120	15.1370160657	0.629690902884
144	22.6440125503	1.02823531349
168	27.9264132936	2.8250189005
192	38.0234682115	2.87701788051
