Clients	Avg	Std Dev
6	0.11025344599	0.0150151189092
24	0.88061281058	0.114578400357
48	3.75267724924	0.142333136864
72	11.0480128173	0.792892488037
96	19.432816491	0.649147841682
120	29.8597853529	1.18592175119
144	43.6385012101	1.15508141522
168	56.7424851549	1.41147870913
192	69.7984880192	2.52019295351
