Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,95,0.005027,101125,94,0.005519,301474,0,282,0,0
1,131,0.003649,139432,131,0.003972,420174,0,393,0,0
2,137,0.003532,145827,138,0.003669,442632,0,414,0,0
3,144,0.003327,153275,143,0.003629,458618,0,429,0,0
4,166,0.003073,176693,166,0.002976,532414,0,498,0,0
5,172,0.002891,183075,173,0.002885,554862,0,519,0,0
6,180,0.002739,191598,180,0.002795,577326,0,540,0,0
7,185,0.002701,196906,185,0.002686,593376,0,555,0,0
8,204,0.002431,217145,203,0.002465,651084,0,609,0,0
9,170,0.002952,180955,170,0.002912,545254,0,510,0,0
10,206,0.002311,219266,207,0.002523,663910,0,621,0,0
11,196,0.00257,208612,196,0.002507,628650,0,588,0,0
12,190,0.002684,202240,189,0.002573,606172,0,567,0,0
13,204,0.002469,217131,205,0.002405,657488,0,615,0,0
14,209,0.002355,222441,208,0.002426,667160,0,624,0,0
15,202,0.002467,215019,203,0.002456,651090,0,609,0,0
16,216,0.002242,229892,216,0.002366,692786,0,648,0,0
17,208,0.002443,221390,208,0.00235,667140,0,624,0,0
18,204,0.0026,217139,203,0.002294,651102,0,609,0,0
19,205,0.002477,218195,205,0.00238,657502,0,615,0,0
20,195,0.002641,207556,196,0.002454,628632,0,588,0,0
21,197,0.002449,209666,197,0.002613,630801,1,590,0,0
22,205,0.002362,218208,205,0.002499,657516,0,615,0,0
23,212,0.002341,225644,211,0.002355,676768,0,633,0,0
24,197,0.002579,209674,197,0.002491,631846,0,591,0,0
25,203,0.002533,216056,204,0.002371,653243,1,611,0,0
26,192,0.002519,204361,192,0.00266,615808,0,576,0,0
27,189,0.002735,201162,188,0.002564,602990,0,564,0,0
28,203,0.002458,216070,203,0.002418,651060,0,609,0,0
29,211,0.00236,224581,211,0.002383,676710,0,633,0,0
30,200,0.00247,212867,200,0.002507,641466,0,600,0,0
31,195,0.002712,207567,195,0.002408,625402,0,585,0,0
32,161,0.002641,171370,162,0.003536,519576,0,486,0,0
33,197,0.002509,209698,196,0.002561,628626,0,588,0,0
34,205,0.002508,218200,205,0.002351,657484,0,615,0,0
35,189,0.002657,201173,189,0.002621,606178,0,567,0,0
36,198,0.002508,210744,199,0.00251,638266,0,597,0,0
37,183,0.002755,194795,183,0.002696,586952,0,549,0,0
38,223,0.002218,237354,223,0.002249,715222,0,669,0,0
39,199,0.002517,211806,198,0.002505,635056,0,594,0,0
40,207,0.002418,220326,207,0.00237,663904,0,621,0,0
41,201,0.002546,213944,201,0.002432,644622,0,603,0,0
42,201,0.002507,213954,202,0.002431,647878,0,606,0,0
43,199,0.002413,211818,199,0.002335,638260,0,597,0,0
44,196,0.00301,208625,195,0.002313,625420,0,585,0,0
45,212,0.002368,225651,213,0.002365,683162,0,639,0,0
46,209,0.002406,222464,208,0.00236,667162,0,624,0,0
47,205,0.002471,218190,205,0.0024,657510,0,615,0,0
48,206,0.002455,219284,207,0.002383,663886,0,621,0,0
49,190,0.00276,202241,189,0.002496,606180,0,567,0,0
50,203,0.002585,216070,204,0.002311,654324,0,612,0,0
51,218,0.002268,232042,218,0.002307,699178,0,654,0,0
52,203,0.002669,216082,202,0.002249,647862,0,606,0,0
53,199,0.002511,211820,199,0.002498,638284,0,597,0,0
54,209,0.002317,222448,209,0.002451,670330,0,627,0,0
55,205,0.002641,218209,206,0.002206,660718,0,618,0,0
56,206,0.002503,219274,206,0.00232,660690,0,618,0,0
57,218,0.002262,232027,217,0.002323,696002,0,651,0,0
58,199,0.00265,211823,199,0.002364,638266,0,597,0,0
59,215,0.002296,228837,216,0.002317,692800,0,648,0,0
60,202,0.002565,214998,202,0.002374,647868,0,606,0,0
61,208,0.002322,221394,207,0.002478,663916,0,621,0,0
62,204,0.002504,217153,205,0.002366,657494,0,615,0,0
63,198,0.00248,210758,198,0.002504,635042,0,594,0,0
64,203,0.002536,216073,203,0.002426,651092,0,609,0,0
65,199,0.002552,211804,198,0.002464,635054,0,594,0,0
66,161,0.003835,171378,161,0.002347,516372,0,483,0,0
67,204,0.002466,217129,205,0.002415,657486,0,615,0,0
68,200,0.002601,212875,199,0.0024,638276,0,597,0,0
69,193,0.002708,205433,193,0.002455,619018,0,579,0,0
70,217,0.002273,230982,218,0.00231,699182,0,654,0,0
71,197,0.00262,209687,196,0.002447,628658,0,588,0,0
72,180,0.002642,191588,180,0.002897,576271,1,539,0,0
73,189,0.002813,201167,189,0.002462,606198,0,567,0,0
74,202,0.002502,214986,202,0.002434,647860,0,606,0,0
75,206,0.002534,219258,206,0.002301,660702,0,618,0,0
76,200,0.002656,212877,200,0.002332,641466,0,600,0,0
77,202,0.002416,215005,202,0.002508,647878,0,606,0,0
78,203,0.00254,216064,204,0.002362,654288,0,612,0,0
79,218,0.002371,232033,218,0.002207,699204,0,654,0,0
80,1,0.00184,1065,0,0,0,0,0,0,0
,199.56338028169,,,199.56338028169,,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
1.1,0.01,,,15666,15665,,,,,
1.2,0.19,,,,,,,,,
1.3,1.3,,,,,,,,,
1.4,4.89,,,,,,,,,
1.5,11.4,,,,,,,,,
1.6,20.15,,,,,,,,,
1.7,30.88,,,,,,,,,
1.8,40.66,,,,,,,,,
1.9,49.34,,,,,,,,,
2,56.41,,,,,,,,,
2.1,62.48,,,,,,,,,
2.2,67.71,,,,,,,,,
2.3,71.29,,,,,,,,,
2.4,74.11,,,,,,,,,
2.5,76.6,,,,,,,,,
2.6,78.46,,,,,,,,,
2.7,79.83,,,,,,,,,
2.8,81.05,,,,,,,,,
2.9,82.09,,,,,,,,,
3,82.92,,,,,,,,,
3.1,83.53,,,,,,,,,
3.2,84.08,,,,,,,,,
3.3,84.6,,,,,,,,,
3.4,85.14,,,,,,,,,
3.5,85.52,,,,,,,,,
3.6,85.89,,,,,,,,,
3.7,86.23,,,,,,,,,
3.8,86.51,,,,,,,,,
3.9,86.84,,,,,,,,,
4,87.23,,,,,,,,,
4.1,87.61,,,,,,,,,
4.2,88.02,,,,,,,,,
4.3,88.46,,,,,,,,,
4.4,89.06,,,,,,,,,
4.5,89.68,,,,,,,,,
4.6,90.35,,,,,,,,,
4.7,90.84,,,,,,,,,
4.8,91.6,,,,,,,,,
4.9,92.31,,,,,,,,,
5,93.01,,,,,,,,,
5.1,93.6,,,,,,,,,
5.2,94.15,,,,,,,,,
5.3,94.66,,,,,,,,,
5.4,95.17,,,,,,,,,
5.5,95.56,,,,,,,,,
5.6,95.84,,,,,,,,,
5.7,96.15,,,,,,,,,
5.8,96.38,,,,,,,,,
5.9,96.66,,,,,,,,,
6,96.87,,,,,,,,,
6.1,97.09,,,,,,,,,
6.2,97.26,,,,,,,,,
6.3,97.36,,,,,,,,,
6.4,97.51,,,,,,,,,
6.5,97.64,,,,,,,,,
6.6,97.73,,,,,,,,,
6.7,97.82,,,,,,,,,
6.8,97.9,,,,,,,,,
6.9,97.96,,,,,,,,,
7,98.03,,,,,,,,,
7.1,98.09,,,,,,,,,
7.2,98.17,,,,,,,,,
7.3,98.21,,,,,,,,,
7.4,98.26,,,,,,,,,
7.5,98.33,,,,,,,,,
7.6,98.38,,,,,,,,,
7.7,98.45,,,,,,,,,
7.8,98.54,,,,,,,,,
7.9,98.63,,,,,,,,,
8,98.68,,,,,,,,,
8.1,98.72,,,,,,,,,
8.2,98.74,,,,,,,,,
8.3,98.77,,,,,,,,,
8.4,98.82,,,,,,,,,
8.5,98.88,,,,,,,,,
8.6,98.91,,,,,,,,,
8.7,98.97,,,,,,,,,
8.8,98.99,,,,,,,,,
8.9,99.02,,,,,,,,,
9,99.04,,,,,,,,,
9.1,99.06,,,,,,,,,
9.2,99.1,,,,,,,,,
9.3,99.14,,,,,,,,,
9.4,99.19,,,,,,,,,
9.5,99.23,,,,,,,,,
9.6,99.26,,,,,,,,,
9.7,99.3,,,,,,,,,
9.8,99.32,,,,,,,,,
9.9,99.36,,,,,,,,,
10,99.44,,,,,,,,,
11,99.55,,,,,,,,,
12,99.64,,,,,,,,,
13,99.7,,,,,,,,,
14,99.77,,,,,,,,,
15,99.81,,,,,,,,,
16,99.85,,,,,,,,,
17,99.9,,,,,,,,,
18,99.92,,,,,,,,,
19,99.93,,,,,,,,,
21,99.94,,,,,,,,,
22,99.96,,,,,,,,,
24,99.98,,,,,,,,,
27,99.99,,,,,,,,,
28,99.99,,,,,,,,,
160,100,,,,,,,,,
,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
1.1,0.02,,,,,,,,,
1.2,0.31,,,,,,,,,
1.3,1.7,,,,,,,,,
1.4,5.55,,,,,,,,,
1.5,12.57,,,,,,,,,
1.6,21.4,,,,,,,,,
1.7,30.93,,,,,,,,,
1.8,40.09,,,,,,,,,
1.9,48.58,,,,,,,,,
2,55.73,,,,,,,,,
2.1,61.47,,,,,,,,,
2.2,65.92,,,,,,,,,
2.3,69.28,,,,,,,,,
2.4,71.96,,,,,,,,,
2.5,74.06,,,,,,,,,
2.6,75.83,,,,,,,,,
2.7,77.21,,,,,,,,,
2.8,78.44,,,,,,,,,
2.9,79.56,,,,,,,,,
3,80.42,,,,,,,,,
3.1,81.23,,,,,,,,,
3.2,81.98,,,,,,,,,
3.3,82.48,,,,,,,,,
3.4,82.98,,,,,,,,,
3.5,83.42,,,,,,,,,
