Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,89,0.005205,94732,89,0.005931,854598,0,801,0,0
1,116,0.004115,123466,116,0.00453,1113840,0,1044,0,0
2,128,0.003572,136234,127,0.004256,1219440,0,1143,0,0
3,124,0.003496,131983,125,0.004468,1200232,0,1125,0,0
4,136,0.003448,144768,135,0.003939,1296286,0,1215,0,0
5,132,0.003388,140506,133,0.004127,1277082,0,1197,0,0
6,139,0.003222,147947,138,0.003941,1325072,0,1242,0,0
7,146,0.002939,155420,146,0.003882,1401886,0,1314,0,0
8,159,0.002847,169241,159,0.003446,1526742,0,1431,0,0
9,150,0.002963,159666,151,0.003632,1449920,0,1359,0,0
10,155,0.002932,164973,154,0.003541,1477651,1,1385,0,0
11,171,0.002555,182007,171,0.003276,1641998,0,1539,0,0
12,163,0.002832,173497,163,0.003288,1564049,1,1466,0,0
13,168,0.002691,178818,169,0.003217,1622796,0,1521,0,0
14,174,0.002668,185194,173,0.003067,1661134,0,1557,0,0
15,159,0.003047,169232,160,0.003197,1535245,1,1439,0,0
16,165,0.002725,175625,165,0.003318,1584308,0,1485,0,0
17,148,0.00315,157522,147,0.003597,1411452,0,1323,0,0
18,171,0.002791,181991,171,0.003039,1641938,0,1539,0,0
19,155,0.002966,164981,156,0.003435,1497870,0,1404,0,0
20,170,0.00272,180962,170,0.003145,1632294,0,1530,0,0
21,165,0.002833,175625,164,0.003236,1574724,0,1476,0,0
22,155,0.002945,164983,156,0.003422,1497910,0,1404,0,0
23,160,0.002935,170304,160,0.003286,1536274,0,1440,0,0
24,162,0.00276,172430,161,0.003427,1545888,0,1449,0,0
25,178,0.002442,189448,178,0.003159,1709130,0,1602,0,0
26,165,0.002791,175629,166,0.003212,1593960,0,1494,0,0
27,165,0.002797,175633,164,0.003274,1574692,0,1476,0,0
28,162,0.003034,172433,162,0.00309,1555560,0,1458,0,0
29,167,0.002736,177743,168,0.003229,1613140,0,1512,0,0
30,175,0.002639,186266,175,0.003075,1680384,0,1575,0,0
31,168,0.002938,178818,168,0.002975,1613138,0,1512,0,0
32,154,0.002982,163919,154,0.003503,1478702,0,1386,0,0
33,170,0.002746,180956,170,0.003122,1632346,0,1530,0,0
34,163,0.003059,173489,162,0.003079,1555510,0,1458,0,0
35,167,0.002778,177760,168,0.003156,1613128,0,1512,0,0
36,161,0.002949,171375,160,0.003252,1536314,0,1440,0,0
37,157,0.002985,167121,158,0.003344,1517094,0,1422,0,0
38,166,0.002754,176683,166,0.003271,1593888,0,1494,0,0
39,139,0.004008,147950,139,0.003156,1333633,1,1250,0,0
40,166,0.002817,176688,166,0.003186,1593944,0,1494,0,0
41,170,0.002659,180936,170,0.003188,1631263,1,1529,0,0
42,173,0.002698,184134,173,0.003083,1661094,0,1557,0,0
43,170,0.002699,180949,169,0.003128,1622714,0,1521,0,0
44,173,0.002645,184128,174,0.003129,1670706,0,1566,0,0
45,167,0.002932,177758,167,0.003037,1603560,0,1503,0,0
46,185,0.002535,196903,185,0.002829,1776378,0,1665,0,0
47,165,0.002671,175632,164,0.003392,1574786,0,1476,0,0
48,170,0.00283,180952,171,0.003019,1641946,0,1539,0,0
49,165,0.002904,175627,164,0.003139,1574770,0,1476,0,0
50,177,0.002638,188387,178,0.00298,1709142,0,1602,0,0
51,134,0.004305,142618,134,0.003161,1286686,0,1206,0,0
52,175,0.002606,186270,175,0.003086,1680360,0,1575,0,0
53,178,0.002719,189460,177,0.002898,1699574,0,1593,0,0
54,166,0.002739,176694,167,0.003234,1602535,1,1502,0,0
55,169,0.002803,179883,168,0.003105,1613160,0,1512,0,0
56,167,0.002626,177749,167,0.00335,1603542,0,1503,0,0
57,163,0.002965,173492,164,0.003142,1573649,1,1475,0,0
58,164,0.002813,174556,163,0.003288,1565124,0,1467,0,0
59,174,0.002728,185196,175,0.002983,1680306,0,1575,0,0
60,162,0.002726,172434,162,0.003408,1555500,0,1458,0,0
61,164,0.002919,174549,164,0.003173,1572626,2,1474,0,0
62,140,0.00339,149014,140,0.00373,1344246,0,1260,0,0
63,166,0.002756,176681,165,0.003265,1582248,2,1483,0,0
64,167,0.00281,177759,167,0.003147,1603518,0,1503,0,0
65,172,0.002709,183071,172,0.003067,1651528,0,1548,0,0
66,166,0.002734,176696,166,0.003267,1592939,1,1493,0,0
67,164,0.002909,174563,165,0.003167,1584316,0,1485,0,0
68,162,0.002713,172435,161,0.003453,1543846,2,1447,0,0
69,152,0.003126,161785,153,0.003415,1469136,0,1377,0,0
70,159,0.002956,169234,158,0.003297,1517130,0,1422,0,0
71,174,0.002613,185213,174,0.003138,1669791,1,1565,0,0
72,166,0.00264,176679,166,0.003347,1592925,1,1493,0,0
73,165,0.002747,175635,166,0.003281,1593914,0,1494,0,0
74,158,0.002976,168166,157,0.003336,1507502,0,1413,0,0
75,168,0.002807,178829,168,0.003123,1613154,0,1512,0,0
76,174,0.002665,185201,174,0.003068,1668624,2,1564,0,0
77,165,0.002731,175628,166,0.003273,1593932,0,1494,0,0
78,167,0.002813,177754,167,0.003174,1603470,0,1503,0,0
79,155,0.002823,164986,154,0.003605,1478686,0,1386,0,0
80,0,0,0,1,0.006425,9600,0,9,0,0
,163.380281690141,,,163.380281690141,,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
1.6,0.02,,,12854,12854,,,,,
1.7,0.21,,,,,,,,,
1.8,1.07,,,,,,,,,
1.9,3.02,,,,,,,,,
2,6.41,,,,,,,,,
2.1,11.4,,,,,,,,,
2.2,17.36,,,,,,,,,
2.3,24.54,,,,,,,,,
2.4,31.73,,,,,,,,,
2.5,38.84,,,,,,,,,
2.6,45.57,,,,,,,,,
2.7,51.49,,,,,,,,,
2.8,56.68,,,,,,,,,
2.9,61.4,,,,,,,,,
3,65.54,,,,,,,,,
3.1,68.81,,,,,,,,,
3.2,71.35,,,,,,,,,
3.3,73.48,,,,,,,,,
3.4,75.28,,,,,,,,,
3.5,76.67,,,,,,,,,
3.6,77.73,,,,,,,,,
3.7,78.71,,,,,,,,,
3.8,79.55,,,,,,,,,
3.9,80.29,,,,,,,,,
4,80.89,,,,,,,,,
4.1,81.44,,,,,,,,,
4.2,82.01,,,,,,,,,
4.3,82.48,,,,,,,,,
4.4,83.01,,,,,,,,,
4.5,83.41,,,,,,,,,
4.6,83.71,,,,,,,,,
4.7,84.2,,,,,,,,,
4.8,84.57,,,,,,,,,
4.9,85.13,,,,,,,,,
5,85.65,,,,,,,,,
5.1,86.32,,,,,,,,,
5.2,87.22,,,,,,,,,
5.3,87.94,,,,,,,,,
5.4,88.69,,,,,,,,,
5.5,89.43,,,,,,,,,
5.6,90.28,,,,,,,,,
5.7,91.08,,,,,,,,,
5.8,91.78,,,,,,,,,
5.9,92.47,,,,,,,,,
6,93.15,,,,,,,,,
6.1,93.81,,,,,,,,,
