Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
0,59,0.007598,62799,58,0.009408,556932,0,522,0,0,
1,103,0.004401,109635,104,0.005244,998636,0,936,0,0,
2,117,0.003944,124522,117,0.004552,1123402,0,1053,0,0,
3,126,0.003705,134109,126,0.004187,1209836,0,1134,0,0,
4,146,0.003393,155412,146,0.003494,1401906,0,1314,0,0,
5,140,0.003384,149019,140,0.003723,1344292,0,1260,0,0,
6,136,0.003318,144755,136,0.004018,1305880,0,1224,0,0,
7,138,0.003234,146899,138,0.003981,1325066,0,1242,0,0,
8,162,0.002806,172440,162,0.003348,1555536,0,1458,0,0,
9,164,0.002995,174569,164,0.003086,1574760,0,1476,0,0,
10,139,0.003235,147941,138,0.003959,1325064,0,1242,0,0,
11,141,0.002867,150075,142,0.004162,1362483,1,1277,0,0,
12,148,0.003185,157533,148,0.003552,1421102,0,1332,0,0,
13,150,0.003142,159666,149,0.003531,1429663,1,1340,0,0,
14,155,0.003176,164969,156,0.003231,1497920,0,1404,0,0,
15,152,0.003107,161781,152,0.003469,1458435,1,1367,0,0,
16,152,0.002979,161784,152,0.003584,1459494,0,1368,0,0,
17,142,0.003381,151145,141,0.003644,1353860,0,1269,0,0,
18,164,0.002838,174544,165,0.003233,1584290,0,1485,0,0,
19,171,0.002746,182000,171,0.003072,1641934,0,1539,0,0,
20,154,0.003268,163916,154,0.003175,1478664,0,1386,0,0,
21,179,0.002635,190540,178,0.002975,1709110,0,1602,0,0,
22,175,0.002592,186271,175,0.003111,1680366,0,1575,0,0,
23,166,0.002772,176694,166,0.003236,1593906,0,1494,0,0,
24,164,0.002562,174557,164,0.003513,1574666,0,1476,0,0,
25,170,0.002745,180939,171,0.003089,1641936,0,1539,0,0,
26,163,0.00282,173482,163,0.0033,1565092,0,1467,0,0,
27,155,0.003112,164991,155,0.003316,1488348,0,1395,0,0,
28,173,0.002752,184152,172,0.003007,1651512,0,1548,0,0,
29,163,0.002907,173492,164,0.003191,1574752,0,1476,0,0,
30,162,0.002914,172422,162,0.003242,1555542,0,1458,0,0,
31,162,0.00286,172431,162,0.00326,1555546,0,1458,0,0,
32,160,0.002949,170301,159,0.003317,1526716,0,1431,0,0,
33,153,0.003048,162858,154,0.003454,1478712,0,1386,0,0,
34,161,0.002815,171373,160,0.003392,1536322,0,1440,0,0,
35,148,0.003185,157523,148,0.003549,1421088,0,1332,0,0,
36,171,0.002712,182019,171,0.003109,1641934,0,1539,0,0,
37,161,0.002779,171374,161,0.0034,1545918,0,1449,0,0,
38,159,0.002876,169247,159,0.003404,1526684,0,1431,0,0,
39,167,0.002796,177750,168,0.003148,1613090,0,1512,0,0,
40,141,0.003407,150079,140,0.003698,1343237,1,1259,0,0,
41,163,0.003033,173494,164,0.003056,1574742,0,1476,0,0,
42,159,0.002888,169226,158,0.003413,1516037,1,1421,0,0,
43,172,0.002594,183075,172,0.00319,1651492,0,1548,0,0,
44,165,0.002781,175626,166,0.003238,1593914,0,1494,0,0,
45,168,0.002644,178808,167,0.003312,1603494,0,1503,0,0,
46,157,0.002982,167106,157,0.003355,1507540,0,1413,0,0,
47,163,0.002906,173492,163,0.003222,1565140,0,1467,0,0,
48,154,0.002897,163922,155,0.003556,1488350,0,1395,0,0,
49,166,0.002754,176688,165,0.003259,1584340,0,1485,0,0,
50,167,0.00275,177760,168,0.003191,1613144,0,1512,0,0,
51,160,0.002894,170303,159,0.003375,1526752,0,1431,0,0,
52,170,0.002727,180935,170,0.003131,1632340,0,1530,0,0,
53,163,0.002955,173493,163,0.003163,1565136,0,1467,0,0,
54,171,0.00263,182013,172,0.003182,1651580,0,1548,0,0,
55,159,0.002899,169239,158,0.003398,1517120,0,1422,0,0,
56,126,0.003239,134114,127,0.004564,1218449,1,1142,0,0,
57,147,0.00302,156465,146,0.00384,1401908,0,1314,0,0,
58,179,0.002613,190524,180,0.00294,1728346,0,1620,0,0,
59,166,0.002842,176673,165,0.00318,1584336,0,1485,0,0,
60,157,0.003,167110,158,0.003325,1517092,0,1422,0,0,
61,164,0.00286,174556,163,0.003242,1565100,0,1467,0,0,
62,139,0.003381,147954,139,0.003788,1334644,0,1251,0,0,
63,149,0.002907,158580,149,0.003792,1428616,2,1339,0,0,
64,168,0.002819,178818,169,0.00307,1622700,0,1521,0,0,
65,166,0.002708,176684,166,0.003284,1592879,1,1493,0,0,
66,167,0.002814,177755,167,0.003157,1603536,0,1503,0,0,
67,164,0.002772,174558,163,0.003323,1565104,0,1467,0,0,
68,143,0.003106,152213,143,0.003856,1372095,1,1286,0,0,
69,173,0.002709,184145,174,0.003012,1670728,0,1566,0,0,
70,157,0.003075,167110,157,0.003271,1505440,2,1411,0,0,
71,171,0.002755,182011,170,0.00309,1632372,0,1530,0,0,
72,158,0.002953,168169,159,0.003337,1526736,0,1431,0,0,
73,160,0.003056,170313,160,0.003175,1535359,1,1439,0,0,
74,149,0.003306,158584,149,0.003387,1430748,0,1341,0,0,
75,155,0.00317,164993,154,0.003283,1477633,1,1385,0,0,
76,160,0.002914,170290,160,0.003308,1536302,0,1440,0,0,
77,141,0.003579,150085,141,0.003506,1353908,0,1269,0,0,
78,142,0.003252,151153,143,0.003736,1373060,0,1287,0,0,
79,163,0.002902,173490,163,0.003207,1563040,2,1465,0,0,
80,1,0.002932,1064,0,0,0,0,0,0,0,
,158.816901408451,,,158.802816901408,,,,,,,
Full-Test GET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.6,0.03,,,12434,12433,,13578,13577,,15213,15212
1.7,0.26,,,12427,12426,,13281,13281,,15568,15568
1.8,1.34,,,24861,24859,,26859,26858,,30781,30780
1.9,3.62,,,,,,,,,,
2,7.25,,,,,,,,,,
2.1,12.36,,,,,,,,,,
2.2,18.27,,,16933,16933,,,,,,
2.3,25.25,,,16404,16403,,,,,,
2.4,31.92,,,33337,33336,,,,,,
2.5,38.49,,,,,,,,,,
2.6,45.01,,,,,,,,,,
2.7,50.99,,,,,,,,,,
2.8,55.89,,,,,,,,,,
2.9,60.06,,,,,,,,,,
3,63.89,,,,,,,,,,
3.1,67.25,,,,,,,,,,
3.2,69.98,,,,,,,,,,
3.3,72.16,,,,,,,,,,
3.4,73.96,,,,,,,,,,
3.5,75.69,,,,,,,,,,
3.6,77.14,,,,,,,,,,
3.7,78.38,,,,,,,,,,
3.8,79.23,,,,,,,,,,
3.9,80.14,,,,,,,,,,
4,81.01,,,,,,,,,,
4.1,81.69,,,,,,,,,,
4.2,82.15,,,,,,,,,,
4.3,82.7,,,,,,,,,,
4.4,83.13,,,,,,,,,,
4.5,83.56,,,,,,,,,,
4.6,84.07,,,,,,,,,,
4.7,84.55,,,,,,,,,,
4.8,84.98,,,,,,,,,,
4.9,85.56,,,,,,,,,,
5,86.13,,,,,,,,,,
5.1,86.67,,,,,,,,,,
5.2,87.19,,,,,,,,,,
5.3,87.76,,,,,,,,,,
5.4,88.35,,,,,,,,,,
5.5,89.01,,,,,,,,,,
5.6,89.75,,,,,,,,,,
5.7,90.36,,,,,,,,,,
5.8,90.99,,,,,,,,,,
5.9,91.64,,,,,,,,,,
6,92.32,,,,,,,,,,
6.1,92.83,,,,,,,,,,
6.2,93.39,,,,,,,,,,
6.3,93.82,,,,,,,,,,
6.4,94.21,,,,,,,,,,
6.5,94.6,,,,,,,,,,
6.6,94.97,,,,,,,,,,
6.7,95.3,,,,,,,,,,
6.8,95.58,,,,,,,,,,
6.9,95.8,,,,,,,,,,
7,96.04,,,,,,,,,,
7.1,96.26,,,,,,,,,,
7.2,96.49,,,,,,,,,,
7.3,96.61,,,,,,,,,,
7.4,96.73,,,,,,,,,,
7.5,96.9,,,,,,,,,,
7.6,97.01,,,,,,,,,,
7.7,97.11,,,,,,,,,,
7.8,97.22,,,,,,,,,,
7.9,97.31,,,,,,,,,,
8,97.4,,,,,,,,,,
8.1,97.48,,,,,,,,,,
8.2,97.56,,,,,,,,,,
8.3,97.69,,,,,,,,,,
8.4,97.78,,,,,,,,,,
8.5,97.88,,,,,,,,,,
8.6,97.95,,,,,,,,,,
8.7,98.02,,,,,,,,,,
8.8,98.12,,,,,,,,,,
8.9,98.15,,,,,,,,,,
