Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,76,0.007346,80893,75,0.005859,80680,0,75,0,0
1,120,0.004605,127730,121,0.003671,130184,0,121,0,0
2,125,0.004044,133052,124,0.00396,133406,0,124,0,0
3,126,0.003935,134114,127,0.003962,136636,0,127,0,0
4,160,0.003195,170308,159,0.003052,171056,0,159,0,0
5,154,0.003104,163906,155,0.003327,166736,0,155,0,0
6,160,0.003343,170300,159,0.002932,171036,0,159,0,0
7,170,0.002979,180942,171,0.00284,183968,0,171,0,0
8,187,0.002802,199049,187,0.002553,201160,0,187,0,0
9,178,0.003134,189449,178,0.002457,191478,0,178,0,0
10,195,0.002784,207554,195,0.002335,209778,0,195,0,0
11,207,0.002623,220325,207,0.002187,222688,0,207,0,0
12,159,0.003418,169237,158,0.002865,169970,0,158,0,0
13,198,0.002779,210740,198,0.002226,213014,0,198,0,0
14,180,0.002764,191597,180,0.002793,193656,0,180,0,0
15,192,0.002633,204364,192,0.002563,206558,0,192,0,0
16,182,0.00293,193724,183,0.002532,196846,0,183,0,0
17,182,0.003246,193722,181,0.002243,194702,0,181,0,0
18,180,0.002926,191597,181,0.002601,194724,0,181,0,0
19,139,0.004297,147952,138,0.002886,148464,0,138,0,0
20,172,0.003055,183081,173,0.002737,186110,0,173,0,0
21,165,0.002854,175627,165,0.003181,177494,0,165,0,0
22,124,0.005076,131987,123,0.002819,132318,0,123,0,0
23,162,0.002976,172435,163,0.003285,175354,0,163,0,0
24,179,0.003016,190523,178,0.002557,191474,0,178,0,0
25,167,0.003041,177741,168,0.002928,180736,0,168,0,0
26,167,0.003282,177748,167,0.002683,179650,0,167,0,0
27,178,0.002936,189477,178,0.002642,191482,0,178,0,0
28,193,0.002691,205438,192,0.002509,206552,0,192,0,0
29,175,0.002991,186269,176,0.00269,189334,0,176,0,0
30,129,0.003375,137309,128,0.004384,137698,0,128,0,0
31,167,0.002848,177748,167,0.003094,179652,0,167,0,0
32,179,0.002981,190530,180,0.002605,192595,1,179,0,0
33,157,0.003319,167116,157,0.003025,168884,0,157,0,0
34,201,0.002655,213937,201,0.002275,216246,0,201,0,0
35,195,0.002645,207562,195,0.002488,209770,0,195,0,0
36,202,0.002664,215003,201,0.002287,216254,0,201,0,0
37,173,0.003108,184135,174,0.002639,187176,0,174,0,0
38,166,0.003251,176691,166,0.002738,177515,1,165,0,0
39,179,0.00313,190508,179,0.002423,192566,0,179,0,0
40,149,0.004472,158609,149,0.002237,160302,0,149,0,0
41,191,0.002991,203281,191,0.00224,205466,0,191,0,0
42,194,0.003003,206472,193,0.002133,207632,0,193,0,0
43,187,0.002662,199037,188,0.00241,202236,0,188,0,0
44,151,0.003265,160723,151,0.003645,162450,0,151,0,0
45,160,0.003266,170296,159,0.003,171056,0,159,0,0
46,148,0.003788,157537,149,0.002924,160288,0,149,0,0
47,168,0.003336,178819,167,0.002622,179650,0,167,0,0
48,183,0.00314,194798,183,0.002295,196854,0,183,0,0
49,174,0.002604,185199,175,0.003118,188258,0,175,0,0
50,178,0.002989,189450,178,0.002593,191494,0,178,0,0
51,195,0.002861,207560,194,0.002271,208710,0,194,0,0
52,156,0.003232,166036,157,0.003128,168886,0,157,0,0
53,151,0.004321,160707,151,0.002279,162448,0,151,0,0
54,172,0.003282,183060,171,0.002281,183960,0,171,0,0
55,163,0.002621,173496,163,0.003331,175356,0,163,0,0
56,206,0.002555,219254,206,0.002623,221594,0,206,0,0
57,150,0.003838,159649,151,0.00276,162434,0,151,0,0
58,161,0.003242,171361,160,0.002996,172104,0,160,0,0
59,167,0.003525,177772,167,0.002458,179644,0,167,0,0
60,173,0.002857,184136,174,0.002877,187176,0,174,0,0
61,64,0.007436,68132,63,0.008297,67766,0,63,0,0
62,164,0.002767,174551,165,0.003293,177496,0,165,0,0
63,178,0.002793,189455,178,0.00282,191490,0,178,0,0
64,181,0.002921,192673,180,0.002595,193626,0,180,0,0
65,163,0.003665,173492,164,0.00243,176424,0,164,0,0
66,187,0.002655,199045,186,0.002678,200102,0,186,0,0
67,195,0.002658,207558,196,0.002444,210834,0,196,0,0
68,199,0.002672,211818,199,0.00234,214084,0,199,0,0
69,211,0.002488,224601,211,0.002236,226994,0,211,0,0
70,160,0.003592,170303,159,0.002652,171048,0,159,0,0
71,166,0.003483,176691,166,0.002528,178584,0,166,0,0
72,170,0.003399,180932,170,0.002459,182888,0,170,0,0
73,183,0.002726,194786,183,0.002723,196866,0,183,0,0
74,164,0.003292,174568,165,0.002771,177496,0,165,0,0
75,178,0.003078,189464,177,0.002515,190410,0,177,0,0
76,171,0.003182,182009,172,0.002646,185032,0,172,0,0
77,175,0.003124,186264,174,0.002585,187180,0,174,0,0
78,167,0.003398,177752,168,0.002544,180718,0,168,0,0
79,166,0.003001,176689,166,0.002375,178580,0,166,0,0
80,1,0.135919,1065,0,0,0,0,0,0,0
,172.295774647887,,,172.295774647887,,,,,,
Full-Test GET Latency,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,
0.68,0.02,,,13520,13519,,,,,
0.69,0.04,,,,,,,,,
0.7,0.05,,,,,,,,,
0.71,0.06,,,,,,,,,
0.72,0.08,,,,,,,,,
0.73,0.09,,,,,,,,,
0.74,0.1,,,,,,,,,
0.75,0.12,,,,,,,,,
0.76,0.16,,,,,,,,,
0.77,0.2,,,,,,,,,
0.78,0.23,,,,,,,,,
0.79,0.3,,,,,,,,,
0.8,0.33,,,,,,,,,
0.81,0.38,,,,,,,,,
0.82,0.53,,,,,,,,,
0.83,0.62,,,,,,,,,
0.84,0.73,,,,,,,,,
0.85,0.84,,,,,,,,,
0.86,0.97,,,,,,,,,
0.87,1.09,,,,,,,,,
0.88,1.26,,,,,,,,,
0.89,1.41,,,,,,,,,
0.9,1.58,,,,,,,,,
0.91,1.79,,,,,,,,,
0.92,2,,,,,,,,,
0.93,2.23,,,,,,,,,
0.94,2.5,,,,,,,,,
0.95,2.76,,,,,,,,,
0.96,2.98,,,,,,,,,
0.97,3.28,,,,,,,,,
0.98,3.62,,,,,,,,,
0.99,3.99,,,,,,,,,
1,6.12,,,,,,,,,
1.1,11.34,,,,,,,,,
1.2,18.89,,,,,,,,,
1.3,26.78,,,,,,,,,
1.4,34.36,,,,,,,,,
1.5,41.34,,,,,,,,,
1.6,46.91,,,,,,,,,
1.7,51.79,,,,,,,,,
1.8,55.88,,,,,,,,,
1.9,59.28,,,,,,,,,
2,61.79,,,,,,,,,
2.1,63.92,,,,,,,,,
2.2,65.69,,,,,,,,,
2.3,67.48,,,,,,,,,
2.4,68.75,,,,,,,,,
2.5,69.8,,,,,,,,,
2.6,70.76,,,,,,,,,
2.7,71.53,,,,,,,,,
2.8,72.19,,,,,,,,,
2.9,72.96,,,,,,,,,
3,73.65,,,,,,,,,
3.1,74.41,,,,,,,,,
3.2,75.09,,,,,,,,,
3.3,75.75,,,,,,,,,
3.4,76.28,,,,,,,,,
3.5,76.77,,,,,,,,,
3.6,77.37,,,,,,,,,
3.7,77.81,,,,,,,,,
3.8,78.32,,,,,,,,,
3.9,78.89,,,,,,,,,
4,79.52,,,,,,,,,
4.1,80.11,,,,,,,,,
4.2,80.61,,,,,,,,,
4.3,81.19,,,,,,,,,
4.4,81.78,,,,,,,,,
4.5,82.53,,,,,,,,,
4.6,83.25,,,,,,,,,
4.7,83.81,,,,,,,,,
4.8,84.51,,,,,,,,,
4.9,85.19,,,,,,,,,
5,86.05,,,,,,,,,
5.1,86.72,,,,,,,,,
5.2,87.45,,,,,,,,,
5.3,88.08,,,,,,,,,
5.4,88.79,,,,,,,,,
5.5,89.49,,,,,,,,,
5.6,90.07,,,,,,,,,
5.7,90.58,,,,,,,,,
5.8,91.24,,,,,,,,,
5.9,91.92,,,,,,,,,
6,92.51,,,,,,,,,
6.1,93.02,,,,,,,,,
6.2,93.63,,,,,,,,,
6.3,94.14,,,,,,,,,
6.4,94.59,,,,,,,,,
6.5,95.06,,,,,,,,,
6.6,95.5,,,,,,,,,
6.7,95.9,,,,,,,,,
6.8,96.26,,,,,,,,,
6.9,96.59,,,,,,,,,
7,96.86,,,,,,,,,
7.1,97.18,,,,,,,,,
7.2,97.38,,,,,,,,,
7.3,97.62,,,,,,,,,
