Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,64,0.008315,68127,63,0.007302,202048,0,189,0,0
1,111,0.004539,118147,112,0.004438,359228,0,336,0,0
2,132,0.004046,140498,131,0.003549,420184,0,393,0,0
3,142,0.003627,151151,142,0.003398,455430,0,426,0,0
4,152,0.003372,161800,153,0.003162,490702,0,459,0,0
5,145,0.003241,154334,145,0.003622,465070,0,435,0,0
6,153,0.003396,162849,152,0.003143,487502,0,456,0,0
7,134,0.00422,142636,134,0.003217,429788,0,402,0,0
8,167,0.003341,177742,167,0.002631,535654,0,501,0,0
9,182,0.003052,193727,182,0.002421,583730,0,546,0,0
10,152,0.003849,161796,153,0.002687,490720,0,459,0,0
11,152,0.003271,161784,152,0.003295,487508,0,456,0,0
12,178,0.00277,189470,178,0.002814,570912,0,534,0,0
13,134,0.004023,142621,133,0.003458,426582,0,399,0,0
14,190,0.002844,202242,191,0.002384,612582,0,573,0,0
15,191,0.002653,203291,191,0.002569,612586,0,573,0,0
16,136,0.003701,144740,136,0.003617,436230,0,408,0,0
17,166,0.003462,176698,165,0.002541,529196,0,495,0,0
18,162,0.002956,172424,162,0.00321,519614,0,486,0,0
19,167,0.002918,177746,167,0.003031,535620,0,501,0,0
20,141,0.003572,150076,142,0.003498,455452,0,426,0,0
21,165,0.003138,175631,164,0.002922,526004,0,492,0,0
22,143,0.003584,152206,143,0.003387,458666,0,429,0,0
23,166,0.003243,176685,167,0.0027,535616,0,501,0,0
24,198,0.002745,210748,197,0.002323,631846,0,591,0,0
25,159,0.00318,169224,159,0.003103,508915,1,476,0,0
26,158,0.003183,168170,159,0.003107,509994,0,477,0,0
27,142,0.003321,151148,141,0.003713,452234,0,423,0,0
28,165,0.002817,175617,165,0.002786,529210,0,495,0,0
29,155,0.003042,164978,155,0.003664,497136,0,465,0,0
30,187,0.002895,199025,188,0.002584,601945,1,563,0,0
31,177,0.002633,188393,176,0.003014,564478,0,528,0,0
32,185,0.002873,196903,185,0.002489,593368,0,555,0,0
33,196,0.002719,208618,197,0.002371,631828,0,591,0,0
34,170,0.003256,180947,169,0.002613,542012,0,507,0,0
35,175,0.0031,186262,176,0.002584,564476,0,528,0,0
36,157,0.003281,167103,156,0.00306,500340,0,468,0,0
37,154,0.003266,163920,154,0.003231,493908,0,462,0,0
38,178,0.002942,189469,178,0.002625,570888,0,534,0,0
39,171,0.002896,182021,171,0.002959,548452,0,513,0,0
40,152,0.003101,161780,153,0.003442,490706,0,459,0,0
41,141,0.00285,150093,141,0.002998,452206,0,423,0,0
42,117,0.007195,124530,116,0.002819,372056,0,348,0,0
43,161,0.00332,171361,162,0.00285,519584,0,486,0,0
44,168,0.003229,178835,167,0.002729,535650,0,501,0,0
45,151,0.003263,160717,152,0.003287,487496,0,456,0,0
46,167,0.00301,177750,166,0.003,532426,0,498,0,0
47,154,0.003378,163911,154,0.003093,493930,0,462,0,0
48,155,0.003058,164977,155,0.003369,497132,0,465,0,0
49,137,0.003837,145825,137,0.003435,439378,0,411,0,0
50,167,0.003107,177750,168,0.002839,538792,0,504,0,0
51,148,0.003054,157538,148,0.003689,474680,0,444,0,0
52,146,0.003175,155408,145,0.003164,465068,0,435,0,0
53,152,0.003348,161795,152,0.00369,487504,0,456,0,0
54,169,0.002981,179877,170,0.002887,545252,0,510,0,0
55,159,0.002913,169241,159,0.003005,509964,0,477,0,0
56,165,0.003668,175626,164,0.002746,526028,0,492,0,0
57,145,0.003541,154344,145,0.003329,465074,0,435,0,0
58,176,0.002923,187329,177,0.002728,567680,0,531,0,0
59,132,0.004455,140510,132,0.003093,423360,0,396,0,0
60,155,0.003242,164983,154,0.003006,493932,0,462,0,0
61,171,0.003336,182015,172,0.002648,551678,0,516,0,0
62,159,0.002866,169235,158,0.003429,506766,0,474,0,0
63,167,0.00296,177763,167,0.002967,535590,0,501,0,0
64,177,0.002917,188406,177,0.002756,567690,0,531,0,0
