Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,50,0.009493,53223,49,0.010203,313828,0,294,0,0
1,63,0.006085,67060,63,0.010034,403506,0,378,0,0
2,77,0.005343,81961,78,0.006704,499590,0,468,0,0
3,100,0.005817,106435,99,0.004908,634052,0,594,0,0
4,93,0.004479,98996,93,0.004384,595628,0,558,0,0
5,83,0.005728,88336,83,0.008347,531594,0,498,0,0
6,113,0.004248,120290,114,0.004535,730102,0,684,0,0
7,123,0.004,130923,122,0.004083,781364,0,732,0,0
8,107,0.004056,113890,107,0.00535,685324,0,642,0,0
9,126,0.003657,134113,126,0.003954,806980,0,756,0,0
10,141,0.003141,150081,142,0.004156,909470,0,852,0,0
11,137,0.004083,145819,137,0.003188,877448,0,822,0,0
12,129,0.003953,137308,129,0.003791,826206,0,774,0,0
13,135,0.003678,143690,134,0.003556,858234,0,804,0,0
14,105,0.003641,111761,105,0.006089,672516,0,630,0,0
15,148,0.003623,157513,148,0.003123,947886,0,888,0,0
16,123,0.003958,130924,123,0.004132,787774,0,738,0,0
17,89,0.006199,94740,89,0.005026,570030,0,534,0,0
18,85,0.005246,90468,86,0.005836,549755,1,515,0,0
19,10,0.042806,10647,10,0.057812,64048,0,60,0,0
20,51,0.012405,54283,50,0.008199,320246,0,300,0,0
21,172,0.002972,183069,172,0.002795,1101604,0,1032,0,0
22,132,0.004186,140505,132,0.003407,845426,0,792,0,0
23,154,0.002994,163916,155,0.003352,991681,1,929,0,0
24,163,0.00307,173508,163,0.003111,1043948,0,978,0,0
25,152,0.002784,161783,152,0.003296,973498,0,912,0,0
26,132,0.004489,140501,132,0.003594,844333,1,791,0,0
27,153,0.003269,162859,153,0.003252,979884,0,918,0,0
28,144,0.003167,153275,143,0.003793,915872,0,858,0,0
29,165,0.00314,175611,166,0.002857,1063142,0,996,0,0
30,146,0.003483,155395,146,0.003351,935070,0,876,0,0
31,137,0.004045,145823,137,0.003263,877420,0,822,0,0
32,165,0.003024,175636,165,0.002979,1056754,0,990,0,0
33,143,0.003362,152209,142,0.003651,909430,0,852,0,0
34,138,0.003495,146896,139,0.003695,890216,0,834,0,0
35,111,0.003417,118142,111,0.003587,710924,0,666,0,0
36,111,0.007378,118153,111,0.00359,710940,0,666,0,0
37,159,0.002989,169231,158,0.0033,1011942,0,948,0,0
38,156,0.003392,166051,156,0.00302,999128,0,936,0,0
39,128,0.003721,136234,129,0.003977,826210,0,774,0,0
40,133,0.004231,141560,132,0.003311,845378,0,792,0,0
41,146,0.002953,155391,146,0.003852,935074,0,876,0,0
42,150,0.003139,159657,151,0.003493,967096,0,906,0,0
43,116,0.003364,123459,115,0.003542,736546,0,690,0,0
44,4,0.078425,4259,4,0.185955,25616,0,24,0,0
45,4,0.151221,4259,5,0.103675,32024,0,30,0,0
