Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
42,97,0.004826,103255,96,0.005471,921780,0,864,0,0,
43,139,0.003118,147955,140,0.004036,1344294,0,1260,0,0,
44,155,0.003158,164990,154,0.003287,1478690,0,1386,0,0,
45,130,0.004042,138365,130,0.003611,1248214,0,1170,0,0,
46,99,0.006265,105372,99,0.003795,950618,0,891,0,0,
47,133,0.003424,141561,134,0.00407,1285605,1,1205,0,0,
48,112,0.003386,119218,112,0.005514,1075444,0,1008,0,0,
49,143,0.003399,152196,142,0.003583,1362401,1,1277,0,0,
50,122,0.004225,129859,123,0.003928,1181010,0,1107,0,0,
51,96,0.005517,102173,95,0.00491,912170,0,855,0,0,
52,145,0.003214,154339,146,0.003632,1400819,1,1313,0,0,
53,123,0.003652,130917,122,0.004483,1171412,0,1098,0,0,
54,135,0.003561,143681,135,0.003817,1296292,0,1215,0,0,
55,137,0.003503,145828,137,0.003779,1315470,0,1233,0,0,
56,130,0.003921,138365,130,0.003712,1248266,0,1170,0,0,
57,117,0.003619,124535,117,0.004939,1123500,0,1053,0,0,
58,83,0.003102,88350,83,0.00884,796962,0,747,0,0,
59,144,0.003322,153278,145,0.003604,1392294,0,1305,0,0,
60,149,0.003233,158596,148,0.003457,1421134,0,1332,0,0,
61,119,0.004416,126654,120,0.003942,1152228,0,1080,0,0,
62,123,0.003398,130918,123,0.004628,1181048,0,1107,0,0,
63,91,0.003849,96851,90,0.005361,864186,0,810,0,0,
64,135,0.003765,143692,136,0.004878,1305882,0,1224,0,0,
65,104,0.006042,110705,103,0.003564,989040,0,927,0,0,
66,145,0.003657,154330,145,0.003216,1392316,0,1305,0,0,
67,135,0.003586,143697,136,0.003779,1304841,1,1223,0,0,
68,158,0.003027,168174,158,0.003254,1517138,0,1422,0,0,
69,124,0.003882,131977,124,0.004192,1190656,0,1116,0,0,
70,131,0.003862,139439,130,0.003772,1247167,1,1169,0,0,
71,119,0.003905,126652,120,0.004422,1152276,0,1080,0,0,
72,122,0.003662,129850,122,0.004489,1171420,0,1098,0,0,
73,154,0.003183,163917,154,0.003295,1478676,0,1386,0,0,
74,131,0.003971,139436,130,0.003661,1248234,0,1170,0,0,
75,131,0.003469,139430,132,0.004097,1267462,0,1188,0,0,
76,75,0.009432,79822,75,0.003873,718042,2,673,0,0,
77,140,0.003404,149015,140,0.0037,1344250,0,1260,0,0,
78,137,0.003298,145814,137,0.003988,1315494,0,1233,0,0,
79,144,0.003156,153277,144,0.003715,1381605,1,1295,0,0,
80,1,0.021154,1064,0,0,0,0,0,0,0,
,133.084507042254,,,133.084507042254,,,,,,,
Full-Test GET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
0.98,0.01,,,10340,10339,,10530,10530,,12672,12671
1.1,0.03,,,9976,9975,,10340,10339,,12263,12262
1.2,0.21,,,20316,20314,,20870,20869,,24935,24933
1.3,0.65,,,,,,,,,,
1.4,2.17,,,,,,,,,,
1.5,4.81,,,13520,13519,,,,,,
1.6,8.75,,,12935,12934,,,,,,
1.7,13.44,,,26455,26453,,,,,,
1.8,18.45,,,,,,,,,,
1.9,24.04,,,,,,,,,,
2,29.43,,,,,,,,,,
2.1,34.03,,,,,,,,,,
2.2,38.36,,,,,,,,,,
2.3,42.11,,,,,,,,,,
2.4,45.36,,,,,,,,,,
2.5,48.29,,,,,,,,,,
2.6,50.92,,,,,,,,,,
2.7,53.27,,,,,,,,,,
2.8,55.42,,,,,,,,,,
2.9,57.41,,,,,,,,,,
3,59.07,,,,,,,,,,
3.1,60.51,,,,,,,,,,
3.2,61.87,,,,,,,,,,
3.3,63,,,,,,,,,,
3.4,64.01,,,,,,,,,,
3.5,64.85,,,,,,,,,,
3.6,65.69,,,,,,,,,,
3.7,66.49,,,,,,,,,,
3.8,67.2,,,,,,,,,,
3.9,67.83,,,,,,,,,,
4,68.59,,,,,,,,,,
4.1,69.36,,,,,,,,,,
4.2,70.14,,,,,,,,,,
4.3,70.77,,,,,,,,,,
4.4,71.53,,,,,,,,,,
4.5,72.15,,,,,,,,,,
4.6,72.84,,,,,,,,,,
4.7,73.5,,,,,,,,,,
4.8,74.19,,,,,,,,,,
4.9,74.85,,,,,,,,,,
5,75.58,,,,,,,,,,
5.1,76.3,,,,,,,,,,
5.2,77.18,,,,,,,,,,
5.3,78.06,,,,,,,,,,
5.4,78.88,,,,,,,,,,
5.5,79.49,,,,,,,,,,
5.6,80.32,,,,,,,,,,
5.7,81.1,,,,,,,,,,
5.8,81.9,,,,,,,,,,
5.9,82.74,,,,,,,,,,
6,83.52,,,,,,,,,,
6.1,84.33,,,,,,,,,,
6.2,85.14,,,,,,,,,,
6.3,85.75,,,,,,,,,,
6.4,86.49,,,,,,,,,,
6.5,87.16,,,,,,,,,,
6.6,87.91,,,,,,,,,,
6.7,88.68,,,,,,,,,,
6.8,89.3,,,,,,,,,,
6.9,90.06,,,,,,,,,,
7,90.7,,,,,,,,,,
7.1,91.3,,,,,,,,,,
7.2,91.89,,,,,,,,,,
7.3,92.39,,,,,,,,,,
7.4,92.78,,,,,,,,,,
7.5,93.28,,,,,,,,,,
7.6,93.75,,,,,,,,,,
7.7,94.08,,,,,,,,,,
7.8,94.52,,,,,,,,,,
7.9,94.87,,,,,,,,,,
8,95.17,,,,,,,,,,
8.1,95.57,,,,,,,,,,
8.2,95.74,,,,,,,,,,
8.3,95.97,,,,,,,,,,
8.4,96.2,,,,,,,,,,
8.5,96.41,,,,,,,,,,
8.6,96.61,,,,,,,,,,
8.7,96.75,,,,,,,,,,
8.8,96.9,,,,,,,,,,
8.9,97.04,,,,,,,,,,
9,97.22,,,,,,,,,,
9.1,97.41,,,,,,,,,,
9.2,97.55,,,,,,,,,,
9.3,97.65,,,,,,,,,,
9.4,97.82,,,,,,,,,,
9.5,97.88,,,,,,,,,,
9.6,97.97,,,,,,,,,,
9.7,98.04,,,,,,,,,,
9.8,98.12,,,,,,,,,,
9.9,98.17,,,,,,,,,,
10,98.44,,,,,,,,,,
11,98.67,,,,,,,,,,
12,98.83,,,,,,,,,,
13,98.96,,,,,,,,,,
14,99.01,,,,,,,,,,
15,99.1,,,,,,,,,,
16,99.2,,,,,,,,,,
17,99.26,,,,,,,,,,
18,99.32,,,,,,,,,,
19,99.36,,,,,,,,,,
20,99.39,,,,,,,,,,
21,99.4,,,,,,,,,,
22,99.43,,,,,,,,,,
23,99.45,,,,,,,,,,
24,99.49,,,,,,,,,,
25,99.5,,,,,,,,,,
26,99.53,,,,,,,,,,
27,99.55,,,,,,,,,,
28,99.56,,,,,,,,,,
30,99.56,,,,,,,,,,
31,99.57,,,,,,,,,,
33,99.58,,,,,,,,,,
35,99.62,,,,,,,,,,
36,99.64,,,,,,,,,,
37,99.66,,,,,,,,,,
39,99.67,,,,,,,,,,
40,99.68,,,,,,,,,,
45,99.69,,,,,,,,,,
47,99.7,,,,,,,,,,
48,99.71,,,,,,,,,,
49,99.72,,,,,,,,,,
51,99.74,,,,,,,,,,
52,99.75,,,,,,,,,,
55,99.76,,,,,,,,,,
59,99.77,,,,,,,,,,
62,99.78,,,,,,,,,,
64,99.79,,,,,,,,,,
69,99.8,,,,,,,,,,
71,99.83,,,,,,,,,,
72,99.84,,,,,,,,,,
75,99.85,,,,,,,,,,
79,99.85,,,,,,,,,,
80,99.86,,,,,,,,,,
83,99.87,,,,,,,,,,
85,99.88,,,,,,,,,,
87,99.89,,,,,,,,,,
93,99.9,,,,,,,,,,
120,99.92,,,,,,,,,,
130,99.93,,,,,,,,,,
140,99.94,,,,,,,,,,
160,99.96,,,,,,,,,,
170,99.97,,,,,,,,,,
190,99.99,,,,,,,,,,
480,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
0.99,0.02,,,,,,,,,,
1,0.09,,,,,,,,,,
1.1,0.38,,,,,,,,,,
1.2,1.49,,,,,,,,,,
1.3,4.12,,,,,,,,,,
1.4,8.47,,,,,,,,,,
1.5,13.92,,,,,,,,,,
1.6,19.69,,,,,,,,,,
1.7,25.23,,,,,,,,,,
1.8,30.46,,,,,,,,,,
1.9,35.38,,,,,,,,,,
2,39.41,,,,,,,,,,
2.1,42.85,,,,,,,,,,
2.2,45.99,,,,,,,,,,
2.3,48.58,,,,,,,,,,
2.4,50.79,,,,,,,,,,
2.5,52.76,,,,,,,,,,
2.6,54.68,,,,,,,,,,
2.7,56.27,,,,,,,,,,
2.8,57.79,,,,,,,,,,
2.9,59.18,,,,,,,,,,
3,60.41,,,,,,,,,,
3.1,61.52,,,,,,,,,,
3.2,62.51,,,,,,,,,,
3.3,63.39,,,,,,,,,,
3.4,64.28,,,,,,,,,,
3.5,65.17,,,,,,,,,,
3.6,65.96,,,,,,,,,,
3.7,66.7,,,,,,,,,,
3.8,67.59,,,,,,,,,,
3.9,68.61,,,,,,,,,,
4,69.49,,,,,,,,,,
4.1,70.14,,,,,,,,,,
4.2,70.88,,,,,,,,,,
4.3,71.62,,,,,,,,,,
4.4,72.34,,,,,,,,,,
4.5,73.02,,,,,,,,,,
4.6,73.75,,,,,,,,,,
4.7,74.39,,,,,,,,,,
4.8,75.28,,,,,,,,,,
4.9,76.15,,,,,,,,,,
5,76.91,,,,,,,,,,
5.1,77.64,,,,,,,,,,
5.2,78.38,,,,,,,,,,
5.3,79.24,,,,,,,,,,
5.4,80.11,,,,,,,,,,
5.5,80.88,,,,,,,,,,
5.6,81.8,,,,,,,,,,
5.7,82.76,,,,,,,,,,
5.8,83.62,,,,,,,,,,
5.9,84.27,,,,,,,,,,
6,84.97,,,,,,,,,,
6.1,85.79,,,,,,,,,,
6.2,86.74,,,,,,,,,,
6.3,87.38,,,,,,,,,,
6.4,88.15,,,,,,,,,,
6.5,88.81,,,,,,,,,,
6.6,89.62,,,,,,,,,,
6.7,90.26,,,,,,,,,,
6.8,90.8,,,,,,,,,,
6.9,91.44,,,,,,,,,,
7,91.86,,,,,,,,,,
7.1,92.41,,,,,,,,,,
7.2,92.92,,,,,,,,,,
7.3,93.28,,,,,,,,,,
7.4,93.59,,,,,,,,,,
7.5,94.06,,,,,,,,,,
7.6,94.31,,,,,,,,,,
7.7,94.61,,,,,,,,,,
7.8,94.96,,,,,,,,,,
7.9,95.3,,,,,,,,,,
8,95.71,,,,,,,,,,
8.1,96.03,,,,,,,,,,
8.2,96.31,,,,,,,,,,
8.3,96.5,,,,,,,,,,
8.4,96.66,,,,,,,,,,
8.5,96.83,,,,,,,,,,
8.6,96.98,,,,,,,,,,
8.7,97.11,,,,,,,,,,
8.8,97.21,,,,,,,,,,
8.9,97.36,,,,,,,,,,
9,97.46,,,,,,,,,,
9.1,97.54,,,,,,,,,,
9.2,97.68,,,,,,,,,,
9.3,97.78,,,,,,,,,,
9.4,97.91,,,,,,,,,,
9.5,98.05,,,,,,,,,,
9.6,98.11,,,,,,,,,,
9.7,98.17,,,,,,,,,,
9.8,98.26,,,,,,,,,,
9.9,98.38,,,,,,,,,,
10,98.63,,,,,,,,,,
11,98.83,,,,,,,,,,
12,99.01,,,,,,,,,,
13,99.08,,,,,,,,,,
14,99.19,,,,,,,,,,
15,99.27,,,,,,,,,,
16,99.33,,,,,,,,,,
17,99.34,,,,,,,,,,
18,99.4,,,,,,,,,,
19,99.41,,,,,,,,,,
20,99.46,,,,,,,,,,
21,99.53,,,,,,,,,,
22,99.55,,,,,,,,,,
23,99.56,,,,,,,,,,
24,99.6,,,,,,,,,,
25,99.61,,,,,,,,,,
26,99.62,,,,,,,,,,
28,99.63,,,,,,,,,,
29,99.64,,,,,,,,,,
31,99.65,,,,,,,,,,
32,99.66,,,,,,,,,,
34,99.67,,,,,,,,,,
35,99.72,,,,,,,,,,
36,99.73,,,,,,,,,,
37,99.74,,,,,,,,,,
38,99.75,,,,,,,,,,
39,99.76,,,,,,,,,,
40,99.77,,,,,,,,,,
44,99.78,,,,,,,,,,
48,99.79,,,,,,,,,,
51,99.8,,,,,,,,,,
53,99.81,,,,,,,,,,
55,99.82,,,,,,,,,,
59,99.83,,,,,,,,,,
61,99.85,,,,,,,,,,
65,99.86,,,,,,,,,,
73,99.88,,,,,,,,,,
76,99.89,,,,,,,,,,
81,99.9,,,,,,,,,,
85,99.91,,,,,,,,,,
89,99.92,,,,,,,,,,
100,99.93,,,,,,,,,,
120,99.94,,,,,,,,,,
150,99.95,,,,,,,,,,
220,99.96,,,,,,,,,,
250,99.97,,,,,,,,,,
260,99.98,,,,,,,,,,
280,99.99,,,,,,,,,,
380,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
