Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
0,58,0.007705,61734,57,0.009642,547330,0,513,0,0,
1,62,0.007104,65997,62,0.008984,595330,0,558,0,0,
2,101,0.004026,107494,101,0.00583,969790,0,909,0,0,
3,106,0.004984,112819,107,0.004403,1027414,0,963,0,0,
4,99,0.004759,105376,99,0.005282,950580,0,891,0,0,
5,109,0.004408,116028,108,0.004748,1037028,0,972,0,0,
6,107,0.004262,113893,107,0.00511,1027410,0,963,0,0,
7,128,0.003708,136240,128,0.004105,1229078,0,1152,0,0,
8,141,0.003413,150088,142,0.003613,1363498,0,1278,0,0,
9,139,0.003527,147960,139,0.003642,1334664,0,1251,0,0,
10,140,0.00327,149026,140,0.003801,1344278,0,1260,0,0,
11,128,0.004201,136243,127,0.003625,1219494,0,1143,0,0,
12,158,0.00314,168168,158,0.003184,1516061,1,1421,0,0,
13,148,0.003409,157525,149,0.003304,1430754,0,1341,0,0,
14,152,0.003147,161791,151,0.003423,1448823,1,1358,0,0,
15,137,0.003569,145827,137,0.003702,1315524,0,1233,0,0,
16,146,0.00319,155388,147,0.003592,1411476,0,1323,0,0,
17,128,0.004245,136235,128,0.003517,1228001,1,1151,0,0,
18,148,0.003335,157527,147,0.003461,1411484,0,1323,0,0,
19,142,0.003322,151141,142,0.003693,1363468,0,1278,0,0,
20,123,0.003996,130918,123,0.004092,1181006,0,1107,0,0,
21,118,0.004362,125590,118,0.004092,1133018,0,1062,0,0,
22,120,0.004487,127715,121,0.00376,1161840,0,1089,0,0,
23,102,0.005417,108569,102,0.004379,979384,0,918,0,0,
24,128,0.003782,136248,127,0.003972,1219416,0,1143,0,0,
25,113,0.003974,120283,113,0.004704,1085022,0,1017,0,0,
26,102,0.005477,108567,102,0.004512,979386,0,918,0,0,
27,131,0.00407,139437,132,0.003521,1267476,0,1188,0,0,
28,137,0.003634,145824,136,0.003684,1305838,0,1224,0,0,
29,121,0.003392,128787,122,0.00449,1171376,0,1098,0,0,
30,139,0.003873,147947,139,0.003554,1334686,0,1251,0,0,
31,134,0.003648,142622,134,0.003791,1286634,0,1206,0,0,
32,99,0.004599,105374,98,0.005544,941010,0,882,0,0,
33,116,0.00372,123476,116,0.003904,1113844,0,1044,0,0,
34,128,0.003665,136253,129,0.004942,1238634,0,1161,0,0,
35,100,0.006076,106434,100,0.003898,960222,0,900,0,0,
36,137,0.003486,145822,137,0.003791,1315512,0,1233,0,0,
37,118,0.004742,125589,117,0.003748,1123416,0,1053,0,0,
38,109,0.005277,116013,109,0.00387,1046654,0,981,0,0,
39,129,0.003745,137310,129,0.003959,1238654,0,1161,0,0,
40,139,0.003658,147951,140,0.003503,1344282,0,1260,0,0,
41,149,0.00331,158604,149,0.003384,1430676,0,1341,0,0,
42,156,0.003077,166046,155,0.003317,1488324,0,1395,0,0,
43,102,0.006391,108562,103,0.003374,989000,0,927,0,0,
44,127,0.003848,135181,126,0.004001,1209840,0,1134,0,0,
45,135,0.00352,143702,135,0.003891,1296276,0,1215,0,0,
46,109,0.003524,116016,110,0.005509,1056194,0,990,0,0,
47,144,0.003454,153285,143,0.003505,1373084,0,1287,0,0,
48,122,0.003762,129851,122,0.004401,1171386,0,1098,0,0,
49,137,0.003586,145823,138,0.003669,1324037,1,1241,0,0,
50,135,0.003726,143687,135,0.003626,1296278,0,1215,0,0,
51,123,0.003569,130924,122,0.004552,1170401,1,1097,0,0,
52,110,0.003531,117067,111,0.003874,1065794,0,999,0,0,
53,122,0.005461,129864,121,0.004226,1161790,0,1089,0,0,
54,139,0.003299,147944,140,0.003866,1344264,0,1260,0,0,
55,146,0.003279,155401,146,0.003459,1401844,0,1314,0,0,
56,125,0.004298,133028,125,0.003783,1200280,0,1125,0,0,
57,139,0.003564,147968,139,0.003599,1334678,0,1251,0,0,
58,145,0.003586,154325,144,0.00327,1382688,0,1296,0,0,
59,120,0.004657,127734,121,0.00368,1161900,0,1089,0,0,
60,137,0.003796,145824,137,0.003478,1315480,0,1233,0,0,
61,143,0.003648,152211,142,0.003326,1363478,0,1278,0,0,
62,124,0.004255,131989,125,0.003742,1200294,0,1125,0,0,
63,120,0.004478,127718,119,0.003871,1142638,0,1071,0,0,
64,116,0.003901,123468,117,0.004675,1123436,0,1053,0,0,
65,124,0.003429,131975,123,0.004613,1181042,0,1107,0,0,
66,123,0.003799,130920,124,0.004274,1190666,0,1116,0,0,
67,127,0.004178,135181,127,0.003615,1219486,0,1143,0,0,
68,106,0.005665,112823,105,0.003824,1008216,0,945,0,0,
69,124,0.00378,131988,124,0.00426,1189645,1,1115,0,0,
70,126,0.003351,134122,127,0.004539,1219454,0,1143,0,0,
71,116,0.004582,123457,115,0.004006,1104226,0,1035,0,0,
72,126,0.003942,134116,127,0.003628,1219458,0,1143,0,0,
73,137,0.003963,145812,136,0.003602,1305866,0,1224,0,0,
74,149,0.003149,158590,150,0.003519,1440296,0,1350,0,0,
75,145,0.003304,154329,144,0.003578,1382674,0,1296,0,0,
76,132,0.003775,140506,132,0.003757,1267448,0,1188,0,0,
77,131,0.003774,139428,132,0.003863,1267452,0,1188,0,0,
78,136,0.003824,144749,136,0.00345,1303744,2,1222,0,0,
79,144,0.003379,153268,143,0.003599,1373060,0,1287,0,0,
80,0,0,0,1,0.006725,9602,0,9,0,0,
,128.478873239437,,,128.464788732394,,,,,,,
Full-Test GET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.2,0.16,,,10091,10091,,,,,,
1.3,0.72,,,,,,,,,,
1.4,1.81,,,,,,,,,,
1.5,4.09,,,,,,,,,,
1.6,7.69,,,,,,,,,,
1.7,12.66,,,,,,,,,,
1.8,17.9,,,,,,,,,,
1.9,23.39,,,,,,,,,,
2,28.77,,,,,,,,,,
2.1,33.74,,,,,,,,,,
2.2,38.07,,,,,,,,,,
2.3,42.06,,,,,,,,,,
2.4,45.32,,,10091,10091,,10924,10923,,12867,12866
2.5,48.22,,,9906,9906,,10684,10683,,13258,13257
2.6,50.76,,,19997,19997,,21608,21606,,26125,26123
2.7,53.12,,,20097,20096,,19705,19703,,25128,25127
2.8,54.99,,,20316,20314,,20870,20869,,24935,24933
2.9,56.7,,,20136.6666666667,20135.6666666667,,20727.6666666667,20726,,25396,25394.3333333333
3,58.13,,,,,,,,,,
3.1,59.5,,,14253,14252,,,,,,
3.2,60.81,,,13993,13992,,,,,,
3.3,61.95,,,28246,28244,,,,,,
3.4,62.76,,,27584,27583,,,,,,
3.5,63.48,,,26455,26453,,,,,,
3.6,64.19,,,27428.3333333333,27426.6666666667,,,,,,
3.7,64.78,,,,,,,,,,
3.8,65.48,,,,,,,,,,
3.9,66.19,,,,,,,,,,
4,66.91,,,,,,,,,,
4.1,67.54,,,,,,,,,,
4.2,68.11,,,,,,,,,,
4.3,68.69,,,,,,,,,,
4.4,69.35,,,,,,,,,,
4.5,70.02,,,,,,,,,,
4.6,70.59,,,,,,,,,,
4.7,71.25,,,,,,,,,,
4.8,71.87,,,,,,,,,,
4.9,72.46,,,,,,,,,,
5,73.21,,,,,,,,,,
5.1,73.95,,,,,,,,,,
5.2,74.74,,,,,,,,,,
5.3,75.43,,,,,,,,,,
5.4,76.15,,,,,,,,,,
5.5,76.74,,,,,,,,,,
5.6,77.47,,,,,,,,,,
5.7,78.29,,,,,,,,,,
5.8,79.05,,,,,,,,,,
5.9,80.03,,,,,,,,,,
6,80.94,,,,,,,,,,
6.1,81.69,,,,,,,,,,
6.2,82.53,,,,,,,,,,
6.3,83.36,,,,,,,,,,
6.4,84.03,,,,,,,,,,
6.5,84.82,,,,,,,,,,
6.6,85.61,,,,,,,,,,
6.7,86.27,,,,,,,,,,
6.8,87.2,,,,,,,,,,
6.9,88.01,,,,,,,,,,
7,88.67,,,,,,,,,,
7.1,89.4,,,,,,,,,,
7.2,90,,,,,,,,,,
7.3,90.69,,,,,,,,,,
7.4,91.35,,,,,,,,,,
7.5,91.94,,,,,,,,,,
7.6,92.52,,,,,,,,,,
7.7,93.04,,,,,,,,,,
7.8,93.51,,,,,,,,,,
7.9,93.97,,,,,,,,,,
8,94.38,,,,,,,,,,
8.1,94.86,,,,,,,,,,
8.2,95.25,,,,,,,,,,
8.3,95.54,,,,,,,,,,
8.4,95.82,,,,,,,,,,
8.5,96.02,,,,,,,,,,
8.6,96.3,,,,,,,,,,
8.7,96.54,,,,,,,,,,
8.8,96.7,,,,,,,,,,
8.9,96.98,,,,,,,,,,
9,97.12,,,,,,,,,,
9.1,97.24,,,,,,,,,,
9.2,97.41,,,,,,,,,,
9.3,97.48,,,,,,,,,,
9.4,97.61,,,,,,,,,,
9.5,97.72,,,,,,,,,,
9.6,97.83,,,,,,,,,,
9.7,97.9,,,,,,,,,,
9.8,98,,,,,,,,,,
9.9,98.04,,,,,,,,,,
10,98.35,,,,,,,,,,
11,98.74,,,,,,,,,,
12,98.91,,,,,,,,,,
13,99.04,,,,,,,,,,
14,99.15,,,,,,,,,,
15,99.2,,,,,,,,,,
16,99.26,,,,,,,,,,
17,99.3,,,,,,,,,,
18,99.35,,,,,,,,,,
19,99.39,,,,,,,,,,
20,99.41,,,,,,,,,,
21,99.43,,,,,,,,,,
22,99.47,,,,,,,,,,
23,99.51,,,,,,,,,,
24,99.52,,,,,,,,,,
25,99.56,,,,,,,,,,
27,99.6,,,,,,,,,,
28,99.63,,,,,,,,,,
30,99.64,,,,,,,,,,
31,99.65,,,,,,,,,,
34,99.66,,,,,,,,,,
35,99.68,,,,,,,,,,
37,99.7,,,,,,,,,,
38,99.72,,,,,,,,,,
41,99.74,,,,,,,,,,
43,99.75,,,,,,,,,,
44,99.77,,,,,,,,,,
49,99.78,,,,,,,,,,
50,99.79,,,,,,,,,,
54,99.8,,,,,,,,,,
56,99.81,,,,,,,,,,
59,99.82,,,,,,,,,,
63,99.83,,,,,,,,,,
65,99.84,,,,,,,,,,
