Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
0,66,0.007031,70247,66,0.008072,633750,0,594,0,0,
1,90,0.005221,95803,89,0.005906,854604,0,801,0,0,
2,109,0.003914,116006,109,0.005258,1046582,0,981,0,0,
3,130,0.003493,138366,131,0.004141,1257850,0,1179,0,0,
4,118,0.003693,125606,118,0.004744,1133042,0,1062,0,0,
5,137,0.00334,145829,137,0.003933,1315478,0,1233,0,0,
6,134,0.003284,142627,134,0.004144,1286680,0,1206,0,0,
7,143,0.003182,152214,142,0.003826,1363506,0,1278,0,0,
8,122,0.003794,129867,122,0.004355,1171426,0,1098,0,0,
9,151,0.002989,160734,151,0.003618,1449912,0,1359,0,0,
10,146,0.003072,155397,146,0.003752,1401920,0,1314,0,0,
11,154,0.003013,163914,155,0.003434,1487261,1,1394,0,0,
12,154,0.002986,163912,153,0.003495,1469152,0,1377,0,0,
13,144,0.00306,153275,145,0.003843,1390160,2,1303,0,0,
14,144,0.003216,153275,144,0.0037,1382742,0,1296,0,0,
15,156,0.002958,166039,155,0.003435,1487257,1,1394,0,0,
16,167,0.00275,177738,168,0.00321,1612075,1,1511,0,0,
17,156,0.002977,166056,156,0.003386,1497888,0,1404,0,0,
18,159,0.002953,169223,158,0.003344,1517050,0,1422,0,0,
19,148,0.003141,157520,149,0.003569,1430694,0,1341,0,0,
20,158,0.00286,168168,158,0.003436,1517110,0,1422,0,0,
21,156,0.002843,166047,156,0.003548,1497850,0,1404,0,0,
22,162,0.002867,172441,161,0.003303,1545932,0,1449,0,0,
23,152,0.003011,161790,153,0.003505,1469080,0,1377,0,0,
24,149,0.003032,158601,149,0.003668,1430680,0,1341,0,0,
25,150,0.002952,159651,149,0.003704,1430638,0,1341,0,0,
26,156,0.003052,166039,156,0.003313,1497910,0,1404,0,0,
27,148,0.003026,157519,148,0.003717,1421048,0,1332,0,0,
28,152,0.003082,161796,153,0.003447,1469146,0,1377,0,0,
29,154,0.002888,163924,154,0.003559,1478678,0,1386,0,0,
30,161,0.002932,171368,161,0.003279,1545956,0,1449,0,0,
31,157,0.002934,167103,157,0.003409,1507520,0,1413,0,0,
32,155,0.00303,164973,155,0.003392,1488354,0,1395,0,0,
33,158,0.002967,168178,158,0.003325,1517098,0,1422,0,0,
34,156,0.00301,166043,155,0.003415,1488330,0,1395,0,0,
35,163,0.002815,173507,164,0.003272,1574702,0,1476,0,0,
36,156,0.002841,166042,155,0.003562,1488342,0,1395,0,0,
37,159,0.002675,169237,160,0.003568,1536268,0,1440,0,0,
38,156,0.003046,166055,155,0.003361,1486220,2,1393,0,0,
39,152,0.003018,161787,153,0.003502,1469110,0,1377,0,0,
40,161,0.002909,171375,161,0.003267,1545866,0,1449,0,0,
41,165,0.002661,175621,165,0.003372,1584322,0,1485,0,0,
42,168,0.002638,178815,167,0.003315,1601418,2,1501,0,0,
43,158,0.002797,168174,158,0.003522,1515004,2,1420,0,0,
44,159,0.002998,169235,159,0.003242,1526684,0,1431,0,0,
45,155,0.003065,164975,155,0.003373,1488280,0,1395,0,0,
46,156,0.002852,166042,156,0.003543,1496815,1,1403,0,0,
47,150,0.003164,159639,151,0.003425,1449918,0,1359,0,0,
48,159,0.003001,169260,159,0.003275,1526712,0,1431,0,0,
49,153,0.002928,162838,152,0.003289,1459516,0,1368,0,0,
50,154,0.002665,163920,154,0.004131,1478772,0,1386,0,0,
51,144,0.002927,153277,144,0.003984,1382692,0,1296,0,0,
52,156,0.002767,166053,156,0.00361,1496869,1,1403,0,0,
53,156,0.002814,166036,157,0.003557,1507528,0,1413,0,0,
54,147,0.003179,156458,147,0.00358,1409396,2,1321,0,0,
55,152,0.003035,161784,151,0.003557,1449908,0,1359,0,0,
56,151,0.002998,160730,151,0.003607,1449940,0,1359,0,0,
57,153,0.003004,162845,154,0.003467,1478730,0,1386,0,0,
58,157,0.002832,167114,157,0.003508,1506501,1,1412,0,0,
59,162,0.002933,172431,162,0.003213,1555530,0,1458,0,0,
60,149,0.003144,158590,148,0.003572,1421100,0,1332,0,0,
61,161,0.002761,171356,162,0.003409,1554459,1,1457,0,0,
62,159,0.002789,169236,159,0.003478,1526704,0,1431,0,0,
63,158,0.002664,168172,158,0.003629,1517088,0,1422,0,0,
64,153,0.002963,162852,153,0.003549,1469070,0,1377,0,0,
65,162,0.002913,172419,161,0.003253,1544891,1,1448,0,0,
66,160,0.002885,170303,160,0.003333,1536270,0,1440,0,0,
67,158,0.002773,168168,159,0.003521,1522534,4,1427,0,0,
68,157,0.002983,167113,156,0.00339,1495786,2,1402,0,0,
69,154,0.002778,163915,154,0.003662,1478688,0,1386,0,0,
70,154,0.002912,163917,155,0.003556,1485215,3,1392,0,0,
71,158,0.00284,168181,158,0.003455,1516057,1,1421,0,0,
72,154,0.00291,163914,154,0.003571,1476606,2,1384,0,0,
73,168,0.002689,178828,168,0.003232,1613164,0,1512,0,0,
74,151,0.003129,160717,150,0.00345,1440324,0,1350,0,0,
75,156,0.002977,166044,156,0.003445,1495868,2,1402,0,0,
76,153,0.00301,162850,153,0.003491,1469196,0,1377,0,0,
77,160,0.002724,170303,161,0.00348,1543790,2,1447,0,0,
78,155,0.002885,164987,155,0.003548,1488332,0,1395,0,0,
79,160,0.00278,170299,160,0.003444,1536308,0,1440,0,0,
80,1,0.008795,1064,0,0,0,0,0,0,0,
,154.267605633803,,,154.253521126761,,,,,,,
Full-Test GET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.7,0.07,,,12095,12094,,12465,12464,,13852,13851
1.8,0.48,,,11881,11881,,12280,12279,,13615,13614
1.9,1.7,,,23976,23975,,24745,24743,,27467,27465
2,4.67,,,,,,,,,,
2.1,9.07,,,,,,,,,,
2.2,14.83,,,,,,,,,,
2.3,21.45,,,16531,16530,,,,,,
2.4,28.42,,,16054,16054,,,,,,
2.5,34.94,,,32585,32584,,,,,,
2.6,41.24,,,,,,,,,,
2.7,46.88,,,,,,,,,,
2.8,51.74,,,,,,,,,,
2.9,55.92,,,,,,,,,,
3,59.46,,,,,,,,,,
3.1,62.11,,,,,,,,,,
3.2,64.58,,,,,,,,,,
3.3,66.6,,,,,,,,,,
3.4,68.33,,,,,,,,,,
3.5,69.8,,,,,,,,,,
3.6,71.05,,,,,,,,,,
3.7,72.26,,,,,,,,,,
3.8,73.14,,,,,,,,,,
3.9,73.89,,,,,,,,,,
4,74.53,,,,,,,,,,
4.1,75.04,,,,,,,,,,
4.2,75.62,,,,,,,,,,
4.3,76.13,,,,,,,,,,
4.4,76.67,,,,,,,,,,
4.5,77.22,,,,,,,,,,
4.6,77.54,,,,,,,,,,
4.7,78.1,,,,,,,,,,
4.8,78.77,,,,,,,,,,
4.9,79.44,,,,,,,,,,
5,80.23,,,,,,,,,,
5.1,81.11,,,,,,,,,,
5.2,82.13,,,,,,,,,,
5.3,83.19,,,,,,,,,,
5.4,84.34,,,,,,,,,,
5.5,85.48,,,,,,,,,,
5.6,86.55,,,,,,,,,,
5.7,87.63,,,,,,,,,,
5.8,88.54,,,,,,,,,,
5.9,89.51,,,,,,,,,,
6,90.46,,,,,,,,,,
6.1,91.19,,,,,,,,,,
6.2,92,,,,,,,,,,
6.3,92.66,,,,,,,,,,
6.4,93.2,,,,,,,,,,
6.5,93.72,,,,,,,,,,
6.6,94.28,,,,,,,,,,
6.7,94.72,,,,,,,,,,
6.8,94.99,,,,,,,,,,
6.9,95.3,,,,,,,,,,
7,95.55,,,,,,,,,,
7.1,95.84,,,,,,,,,,
7.2,96.04,,,,,,,,,,
7.3,96.3,,,,,,,,,,
7.4,96.49,,,,,,,,,,
7.5,96.68,,,,,,,,,,
7.6,96.81,,,,,,,,,,
7.7,96.97,,,,,,,,,,
7.8,97.17,,,,,,,,,,
7.9,97.28,,,,,,,,,,
8,97.39,,,,,,,,,,
8.1,97.49,,,,,,,,,,
8.2,97.64,,,,,,,,,,
8.3,97.73,,,,,,,,,,
8.4,97.86,,,,,,,,,,
8.5,97.92,,,,,,,,,,
8.6,98.02,,,,,,,,,,
8.7,98.08,,,,,,,,,,
8.8,98.16,,,,,,,,,,
8.9,98.24,,,,,,,,,,
9,98.3,,,,,,,,,,
9.1,98.34,,,,,,,,,,
9.2,98.4,,,,,,,,,,
9.3,98.42,,,,,,,,,,
9.4,98.5,,,,,,,,,,
9.5,98.54,,,,,,,,,,
9.6,98.57,,,,,,,,,,
9.7,98.63,,,,,,,,,,
9.8,98.69,,,,,,,,,,
9.9,98.75,,,,,,,,,,
10,98.95,,,,,,,,,,
11,99.18,,,,,,,,,,
12,99.41,,,,,,,,,,
13,99.55,,,,,,,,,,
14,99.69,,,,,,,,,,
15,99.74,,,,,,,,,,
16,99.79,,,,,,,,,,
17,99.81,,,,,,,,,,
18,99.86,,,,,,,,,,
19,99.88,,,,,,,,,,
20,99.88,,,,,,,,,,
21,99.91,,,,,,,,,,
23,99.93,,,,,,,,,,
26,99.94,,,,,,,,,,
27,99.95,,,,,,,,,,
31,99.96,,,,,,,,,,
35,99.97,,,,,,,,,,
38,99.98,,,,,,,,,,
54,99.99,,,,,,,,,,
68,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.3,0.02,,,,,,,,,,
1.4,0.3,,,,,,,,,,
1.5,1.74,,,,,,,,,,
1.6,5.36,,,,,,,,,,
1.7,11.01,,,,,,,,,,
1.8,18.26,,,,,,,,,,
1.9,26.04,,,,,,,,,,
2,34,,,,,,,,,,
2.1,41.32,,,,,,,,,,
2.2,47.8,,,,,,,,,,
2.3,53.2,,,,,,,,,,
2.4,57.82,,,,,,,,,,
2.5,61.5,,,,,,,,,,
2.6,64.55,,,,,,,,,,
2.7,66.77,,,,,,,,,,
2.8,68.72,,,,,,,,,,
2.9,70.36,,,,,,,,,,
3,71.71,,,,,,,,,,
3.1,72.91,,,,,,,,,,
3.2,73.9,,,,,,,,,,
3.3,74.57,,,,,,,,,,
3.4,75.45,,,,,,,,,,
3.5,76.06,,,,,,,,,,
3.6,76.62,,,,,,,,,,
3.7,77.05,,,,,,,,,,
3.8,77.5,,,,,,,,,,
3.9,77.96,,,,,,,,,,
4,78.5,,,,,,,,,,
4.1,79.01,,,,,,,,,,
4.2,79.52,,,,,,,,,,
4.3,80.14,,,,,,,,,,
4.4,80.65,,,,,,,,,,
4.5,81.46,,,,,,,,,,
4.6,82.39,,,,,,,,,,
4.7,83.36,,,,,,,,,,
4.8,84.41,,,,,,,,,,
4.9,85.5,,,,,,,,,,
5,86.75,,,,,,,,,,
5.1,87.85,,,,,,,,,,
5.2,88.9,,,,,,,,,,
5.3,89.86,,,,,,,,,,
5.4,90.8,,,,,,,,,,
5.5,91.62,,,,,,,,,,
5.6,92.49,,,,,,,,,,
5.7,93.1,,,,,,,,,,
5.8,93.85,,,,,,,,,,
5.9,94.36,,,,,,,,,,
6,94.89,,,,,,,,,,
6.1,95.35,,,,,,,,,,
6.2,95.72,,,,,,,,,,
6.3,96.06,,,,,,,,,,
6.4,96.33,,,,,,,,,,
6.5,96.58,,,,,,,,,,
6.6,96.73,,,,,,,,,,
6.7,96.92,,,,,,,,,,
6.8,97.17,,,,,,,,,,
6.9,97.27,,,,,,,,,,
7,97.41,,,,,,,,,,
7.1,97.57,,,,,,,,,,
7.2,97.71,,,,,,,,,,
7.3,97.77,,,,,,,,,,
7.4,97.87,,,,,,,,,,
7.5,97.94,,,,,,,,,,
7.6,98.02,,,,,,,,,,
7.7,98.08,,,,,,,,,,
7.8,98.16,,,,,,,,,,
7.9,98.25,,,,,,,,,,
8,98.33,,,,,,,,,,
8.1,98.37,,,,,,,,,,
8.2,98.46,,,,,,,,,,
8.3,98.53,,,,,,,,,,
8.4,98.6,,,,,,,,,,
8.5,98.65,,,,,,,,,,
8.6,98.69,,,,,,,,,,
8.7,98.75,,,,,,,,,,
8.8,98.82,,,,,,,,,,
8.9,98.86,,,,,,,,,,
9,98.89,,,,,,,,,,
9.1,98.95,,,,,,,,,,
9.2,98.98,,,,,,,,,,
9.3,99.02,,,,,,,,,,
9.4,99.06,,,,,,,,,,
9.5,99.11,,,,,,,,,,
9.6,99.13,,,,,,,,,,
9.7,99.15,,,,,,,,,,
9.8,99.19,,,,,,,,,,
9.9,99.23,,,,,,,,,,
10,99.34,,,,,,,,,,
11,99.49,,,,,,,,,,
12,99.59,,,,,,,,,,
13,99.69,,,,,,,,,,
14,99.77,,,,,,,,,,
15,99.85,,,,,,,,,,
16,99.89,,,,,,,,,,
17,99.9,,,,,,,,,,
18,99.92,,,,,,,,,,
19,99.93,,,,,,,,,,
20,99.93,,,,,,,,,,
21,99.94,,,,,,,,,,
23,99.95,,,,,,,,,,
25,99.96,,,,,,,,,,
26,99.98,,,,,,,,,,
27,99.98,,,,,,,,,,
34,99.99,,,,,,,,,,
43,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
