Per-Second Benchmark Data,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,95,0.005213,101120,95,0.005269,102196,0,95,0,0
1,137,0.003818,145822,137,0.003413,147400,0,137,0,0
2,162,0.003259,172433,162,0.002917,174288,0,162,0,0
3,157,0.003298,167111,157,0.003074,168908,0,157,0,0
4,135,0.004557,143696,134,0.002867,144162,0,134,0,0
5,175,0.002948,186259,175,0.002739,188240,0,175,0,0
6,175,0.003246,186265,176,0.002438,189342,0,176,0,0
7,213,0.002455,226722,212,0.002233,228048,0,212,0,0
8,219,0.002265,233087,219,0.002279,235590,0,219,0,0
9,189,0.002649,201169,189,0.002621,203324,0,189,0,0
10,183,0.00285,194782,184,0.002578,197946,0,184,0,0
11,208,0.00249,221387,207,0.002306,222684,0,207,0,0
12,213,0.002565,226711,214,0.002113,230224,0,214,0,0
13,210,0.002427,223519,209,0.002316,224846,0,209,0,0
14,213,0.002363,226723,214,0.002315,230224,0,214,0,0
15,202,0.00269,215012,201,0.002255,216208,0,201,0,0
16,210,0.002449,223537,210,0.002287,225924,0,210,0,0
17,213,0.002321,226717,213,0.00235,229144,0,213,0,0
18,212,0.002503,225651,213,0.002196,229136,0,213,0,0
19,221,0.00232,235235,221,0.002186,237740,0,221,0,0
20,192,0.002757,204362,192,0.002413,206548,0,192,0,0
21,191,0.002625,203303,190,0.002615,204380,0,190,0,0
22,201,0.00262,213930,201,0.002346,216238,0,201,0,0
23,216,0.002345,229910,217,0.002246,233436,0,217,0,0
24,207,0.002527,220343,206,0.002308,221616,0,206,0,0
25,214,0.002591,227781,215,0.002051,231284,0,215,0,0
26,216,0.002472,229912,215,0.002153,231294,0,215,0,0
27,229,0.002231,243748,229,0.002103,245301,1,228,0,0
28,214,0.002293,227783,214,0.002378,230206,0,214,0,0
29,216,0.002419,229912,217,0.002184,233458,0,217,0,0
30,228,0.002269,242678,227,0.002096,244200,0,227,0,0
31,213,0.002476,226702,214,0.0022,230236,0,214,0,0
32,216,0.002468,229914,215,0.002148,230215,1,214,0,0
33,199,0.002636,211795,200,0.002348,215160,0,200,0,0
34,223,0.002284,237370,222,0.002195,238836,0,222,0,0
35,220,0.002308,234151,221,0.00221,237746,0,221,0,0
36,216,0.002468,229891,215,0.002168,231278,0,215,0,0
37,223,0.002331,237355,223,0.002136,239908,0,223,0,0
38,192,0.003246,204365,193,0.001921,207634,0,193,0,0
39,225,0.002321,239495,224,0.002123,240966,0,224,0,0
40,228,0.002239,242689,229,0.002121,246336,0,229,0,0
41,212,0.002481,225643,211,0.002226,226988,0,211,0,0
