Per-Second Benchmark Data,,,,,,,,,,,
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency,
1.7,0.08,,,,,,,,,,
1.8,0.58,,,,,,,,,,
1.9,1.87,,,,,,,,,,
2,4.93,,,,,,,,,,
2.1,9.53,,,,,,,,,,
2.2,15.21,,,,,,,,,,
2.3,22.38,,,,,,,,,,
2.4,29.29,,,,,,,,,,
2.5,35.76,,,,,,,,,,
2.6,41.81,,,,,,,,,,
2.7,47.4,,,,,,,,,,
2.8,52.13,,,,,,,,,,
2.9,56.1,,,,,,,,,,
3,59.77,,,,,,,,,,
3.1,62.38,,,12041,12041,,12216,12216,,12216,12216
3.2,64.83,,,11800,11799,,12216,12216,,12216,12216
3.3,66.95,,,23841,23840,,24432,24432,,24432,24432
3.4,68.52,,,23917,23917,,24287,24286,,27868,27867
3.5,69.92,,,23976,23975,,24745,24743,,27467,27465
3.6,71.31,,,23911.3333333333,23910.6666666667,,24488,24487,,26589,26588
3.7,72.21,,,21211.6666666667,21211,,20991.3333333333,20990.6666666667,,24795,24794
3.8,73.08,,,45123,45121.6666666667,,45479.3333333333,45477.6666666667,,51384,51382
3.9,73.95,,,47277.3333333333,47276,,49047,49045.6666666667,,55526.3333333334,55523.3333333334
4,74.6,,,92400.3333333333,92397.6666666667,,94526.3333333333,94523.3333333334,,106910.333333333,106905.333333333
4.1,75.3,,,12216,12216,,,,,,
4.2,75.9,,,16456,16455,,,,,,
4.3,76.36,,,28672,28671,,,,,,
4.4,76.7,,,32757,32756,,,,,,
4.5,77.14,,,32585,32584,,,,,,
4.6,77.58,,,31338,31337,,,,,,
4.7,78,,,28760.6666666667,28759.6666666667,,,,,,
4.8,78.5,,,60098.6666666667,60096.6666666667,,,,,,
4.9,79.2,,,62897,62895.6666666666,,,,,,
5,79.94,,,122995.666666667,122992.333333333,,,,,,
5.1,80.78,,,,,,,,,,
5.2,81.69,,,,,,,,,,
5.3,82.64,,,,,,,,,,
5.4,83.54,,,,,,,,,,
5.5,84.5,,,,,,,,,,
5.6,85.68,,,,,,,,,,
5.7,86.58,,,,,,,,,,
5.8,87.79,,,,,,,,,,
5.9,88.93,,,,,,,,,,
6,90.08,,,,,,,,,,
6.1,90.93,,,,,,,,,,
6.2,91.6,,,,,,,,,,
6.3,92.28,,,,,,,,,,
6.4,92.9,,,,,,,,,,
6.5,93.56,,,,,,,,,,
6.6,94.1,,,,,,,,,,
6.7,94.59,,,,,,,,,,
6.8,94.98,,,,,,,,,,
6.9,95.27,,,,,,,,,,
7,95.57,,,,,,,,,,
7.1,95.83,,,,,,,,,,
7.2,96.14,,,,,,,,,,
7.3,96.35,,,,,,,,,,
7.4,96.56,,,,,,,,,,
7.5,96.68,,,,,,,,,,
7.6,96.9,,,,,,,,,,
7.7,97.04,,,,,,,,,,
7.8,97.22,,,,,,,,,,
7.9,97.29,,,,,,,,,,
8,97.42,,,,,,,,,,
8.1,97.51,,,,,,,,,,
8.2,97.57,,,,,,,,,,
8.3,97.62,,,,,,,,,,
8.4,97.68,,,,,,,,,,
8.5,97.77,,,,,,,,,,
8.6,97.85,,,,,,,,,,
8.7,97.92,,,,,,,,,,
8.8,98.01,,,,,,,,,,
8.9,98.06,,,,,,,,,,
9,98.11,,,,,,,,,,
9.1,98.12,,,,,,,,,,
9.2,98.19,,,,,,,,,,
9.3,98.28,,,,,,,,,,
9.4,98.33,,,,,,,,,,
9.5,98.42,,,,,,,,,,
9.6,98.5,,,,,,,,,,
9.7,98.54,,,,,,,,,,
9.8,98.56,,,,,,,,,,
9.9,98.61,,,,,,,,,,
10,98.94,,,,,,,,,,
11,99.2,,,,,,,,,,
12,99.35,,,,,,,,,,
13,99.44,,,,,,,,,,
14,99.56,,,,,,,,,,
15,99.64,,,,,,,,,,
16,99.71,,,,,,,,,,
17,99.77,,,,,,,,,,
18,99.82,,,,,,,,,,
19,99.83,,,,,,,,,,
20,99.87,,,,,,,,,,
21,99.88,,,,,,,,,,
22,99.89,,,,,,,,,,
24,99.91,,,,,,,,,,
25,99.92,,,,,,,,,,
29,99.93,,,,,,,,,,
30,99.94,,,,,,,,,,
33,99.95,,,,,,,,,,
34,99.96,,,,,,,,,,
36,99.97,,,,,,,,,,
37,99.98,,,,,,,,,,
54,99.98,,,,,,,,,,
67,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test SET Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
1.3,0.03,,,,,,,,,,
1.4,0.42,,,,,,,,,,
1.5,2.16,,,,,,,,,,
1.6,5.79,,,,,,,,,,
1.7,11.21,,,,,,,,,,
1.8,18.45,,,,,,,,,,
1.9,26.62,,,,,,,,,,
2,34.39,,,,,,,,,,
2.1,41.39,,,,,,,,,,
2.2,48.04,,,,,,,,,,
2.3,53.13,,,,,,,,,,
2.4,57.36,,,,,,,,,,
2.5,60.9,,,,,,,,,,
2.6,63.81,,,,,,,,,,
2.7,66.61,,,,,,,,,,
2.8,68.7,,,,,,,,,,
2.9,70.59,,,,,,,,,,
3,71.95,,,,,,,,,,
3.1,73.11,,,,,,,,,,
3.2,74.01,,,,,,,,,,
3.3,74.89,,,,,,,,,,
3.4,75.67,,,,,,,,,,
3.5,76.31,,,,,,,,,,
3.6,76.85,,,,,,,,,,
3.7,77.39,,,,,,,,,,
3.8,77.92,,,,,,,,,,
3.9,78.24,,,,,,,,,,
4,78.67,,,,,,,,,,
4.1,79.22,,,,,,,,,,
4.2,79.83,,,,,,,,,,
4.3,80.48,,,,,,,,,,
4.4,81.11,,,,,,,,,,
4.5,81.78,,,,,,,,,,
4.6,82.61,,,,,,,,,,
4.7,83.48,,,,,,,,,,
4.8,84.48,,,,,,,,,,
4.9,85.62,,,,,,,,,,
5,86.63,,,,,,,,,,
5.1,87.64,,,,,,,,,,
5.2,88.61,,,,,,,,,,
5.3,89.75,,,,,,,,,,
5.4,90.72,,,,,,,,,,
5.5,91.55,,,,,,,,,,
5.6,92.47,,,,,,,,,,
5.7,93.23,,,,,,,,,,
5.8,93.89,,,,,,,,,,
5.9,94.39,,,,,,,,,,
6,94.79,,,,,,,,,,
6.1,95.27,,,,,,,,,,
6.2,95.62,,,,,,,,,,
6.3,95.94,,,,,,,,,,
6.4,96.27,,,,,,,,,,
6.5,96.5,,,,,,,,,,
6.6,96.64,,,,,,,,,,
6.7,96.84,,,,,,,,,,
6.8,97.13,,,,,,,,,,
6.9,97.2,,,,,,,,,,
7,97.33,,,,,,,,,,
7.1,97.46,,,,,,,,,,
7.2,97.53,,,,,,,,,,
7.3,97.64,,,,,,,,,,
7.4,97.72,,,,,,,,,,
7.5,97.86,,,,,,,,,,
7.6,97.92,,,,,,,,,,
7.7,98,,,,,,,,,,
7.8,98.06,,,,,,,,,,
7.9,98.13,,,,,,,,,,
8,98.22,,,,,,,,,,
8.1,98.27,,,,,,,,,,
8.2,98.35,,,,,,,,,,
8.3,98.4,,,,,,,,,,
8.4,98.48,,,,,,,,,,
8.5,98.54,,,,,,,,,,
8.6,98.56,,,,,,,,,,
8.7,98.61,,,,,,,,,,
8.8,98.66,,,,,,,,,,
8.9,98.74,,,,,,,,,,
9,98.79,,,,,,,,,,
9.1,98.85,,,,,,,,,,
9.2,98.9,,,,,,,,,,
9.3,98.91,,,,,,,,,,
9.4,98.93,,,,,,,,,,
9.5,98.95,,,,,,,,,,
9.6,99,,,,,,,,,,
9.7,99.04,,,,,,,,,,
9.8,99.07,,,,,,,,,,
9.9,99.09,,,,,,,,,,
10,99.26,,,,,,,,,,
11,99.47,,,,,,,,,,
12,99.59,,,,,,,,,,
13,99.68,,,,,,,,,,
14,99.74,,,,,,,,,,
15,99.78,,,,,,,,,,
16,99.81,,,,,,,,,,
17,99.82,,,,,,,,,,
18,99.83,,,,,,,,,,
19,99.84,,,,,,,,,,
20,99.87,,,,,,,,,,
21,99.88,,,,,,,,,,
22,99.91,,,,,,,,,,
24,99.93,,,,,,,,,,
25,99.93,,,,,,,,,,
27,99.94,,,,,,,,,,
30,99.95,,,,,,,,,,
32,99.96,,,,,,,,,,
35,99.97,,,,,,,,,,
37,99.98,,,,,,,,,,
39,99.98,,,,,,,,,,
40,99.99,,,,,,,,,,
64,100,,,,,,,,,,
,,,,,,,,,,,
Full-Test WAIT Latency,,,,,,,,,,,
Latency (<= msec),Percent,,,,,,,,,,
